nohup: ignoring input
1 warning generated.
# 2026-01-08 13:52:55.199090

# field.xml config.pdb
#   601 molecules 9504 atoms 9716 bonds
# Box vectors (nm):
#     x      y      z
#     4.02   0.00   0.00
#    -2.01   3.48   0.00
#     0.00   0.00  15.00
# Langevin integrator 323.0 K
#   barostat (1.0, 1.0, 0.0)
# platform OpenCL
#   DeviceIndex 0
#   DeviceName NVIDIA GeForce RTX 2080 SUPER
#   OpenCLPlatformIndex 0
#   OpenCLPlatformName NVIDIA CUDA
#   Precision single
#   UseCpuPme false
#   DisablePmeStream false
# PotentielEnergy 82325.54371450213 kJ/mol
#   HarmonicBondForce 1814.9909620182589 kJ/mol
#   RBTorsionForce -1580.661780768598 kJ/mol
#   NonbondedForce 90591.24781002081 kJ/mol
#   LennardJones -19272.994683897607 kJ/mol
#   CMMotionRemover 0.0 kJ/mol
#   HarmonicAngleForce 8194.728024059907 kJ/mol
#   LennardJones14 2578.2116366028786 kJ/mol
#   MonteCarloAnisotropicBarostat 0.0 kJ/mol
# Minimizing energy...
# PotentielEnergy -34928.12889291975 kJ/mol
#   HarmonicBondForce 598.6589915752411 kJ/mol
#   RBTorsionForce -630.5826927423477 kJ/mol
#   NonbondedForce -14222.187980994815 kJ/mol
#   LennardJones -25425.278710997216 kJ/mol
#   CMMotionRemover 0.0 kJ/mol
#   HarmonicAngleForce 4500.900900840759 kJ/mol
#   LennardJones14 250.34032821655273 kJ/mol
#   MonteCarloAnisotropicBarostat 0.0 kJ/mol
#"Step"	"Potential Energy (kJ/mole)"	"Total Energy (kJ/mole)"	"Temperature (K)"	"Density (g/mL)"	"Speed (ns/day)"
47000	-8013.443537272804	25442.400212727196	322.5113707974165	0.7433352135834642	159
48000	-7908.97557912179	25564.59473337821	322.6822532899975	0.7420340353050385	159
49000	-7907.5697621559375	25549.418519094063	322.5224039773033	0.7413421978223687	159
50000	-8036.615645080397	25526.868729919603	323.5490168894312	0.7424768380429458	159
51000	-8141.865566600638	25231.290683399362	321.7142706204762	0.742750763978062	159
52000	-8497.399926189275	25116.818823810725	324.0380917712386	0.742413809685257	159
53000	-8378.015761184099	25147.0272075659	323.1784451376705	0.7428938336551796	159
54000	-8669.171349847747	25169.930212652253	326.205942167424	0.7446976270624233	159
55000	-7881.584195898613	25345.025179101387	320.3015717241189	0.7446944197432116	159
56000	-8034.254599900742	25026.08133759926	318.6987105123068	0.7428956464106274	159
57000	-8280.666216455982	25178.978314794018	322.54800999205764	0.7424458512752447	159
58000	-8380.528957263974	25082.123386486026	322.5770050381764	0.7428426019142569	159
59000	-8615.541614233924	24770.040417016076	321.83405405126075	0.7434083155462783	159
60000	-8481.18806570518	25146.26896554482	324.16570763006564	0.7434601479579581	159
61000	-8609.209614499006	25019.727885500994	324.17997921770075	0.7421805252274989	159
62000	-8613.677807117638	24805.337817882362	322.15635093402875	0.7428131976044672	159
63000	-8077.491955415579	25548.98851333442	324.156293654053	0.7411255478190806	159
64000	-8807.771486739977	24822.111325760023	324.18909194648097	0.7430050904909196	159
65000	-8177.400450108631	24990.81439364137	319.73865361446843	0.7414851267139726	159
66000	-8893.736558275355	24735.357191724645	324.18148545386276	0.7435228757214628	159
67000	-9273.617367974948	24099.999819525052	321.7187140171542	0.7413512855832258	159
68000	-8599.140341584512	24834.969033415488	322.3018533472797	0.7419722455527791	159
69000	-9328.102688992105	24571.155123507895	326.7858430898012	0.7421665874397039	159
70000	-8615.121031985793	24961.324280514207	323.6739591790706	0.7420382745868315	159
71000	-9244.241612874903	24505.883387125097	325.34821598496245	0.7420094847240887	159
72000	-8866.190520751232	24533.71572924877	321.9721382514138	0.7414579761625649	159
73000	-9315.013441040763	24160.623277709237	322.7021732632402	0.7417436571011358	159
74000	-8620.104404619022	24813.77450163098	322.2996316489407	0.7419685789673428	159
75000	-9197.610816576343	24355.029808423657	323.444484099787	0.742030331239555	159
76000	-9335.817980461812	24387.346082038188	325.08831493520614	0.7414009532138579	159
77000	-9224.199254593754	24026.617151656246	320.5349253615197	0.7414028178316644	159
78000	-9118.117213857477	24504.269504892523	324.11683026660813	0.743084578847731	159
79000	-9562.032193090883	24216.647494409117	325.6234806435714	0.7405402931036936	159
80000	-9272.450615734444	24223.369696765556	322.896741319469	0.7412179106168142	159
81000	-8946.903124322882	24474.284375677118	322.17728761668076	0.7408649671144082	159
82000	-9831.946858891111	23676.06485985889	323.01426539601044	0.740473520899027	159
83000	-9254.625622583611	24169.89000241639	322.20937044693176	0.7418618233659314	159
84000	-9934.577624458005	23409.809094291995	321.43693488714456	0.7420620030153143	159
85000	-9498.14493526984	23719.78475223016	320.2179003053188	0.7417215908959913	159
86000	-9433.158209313173	23468.353509436827	317.1676591095188	0.7428718825379778	159
87000	-9582.172702260199	24373.6710477398	327.33132651587624	0.743799471309681	159
88000	-9009.88708616962	24332.02307008038	321.41306104397654	0.7421501758781749	159
89000	-9733.14039088355	23655.14085911645	321.8600742809596	0.7421396868881436	159
90000	-9210.863048090716	24425.746326909284	324.25393541325593	0.7410909110951706	159
91000	-10361.638776762586	23133.935441987414	322.89436899751377	0.7439326970728947	159
92000	-9595.613006308151	23735.26199369185	321.306683115034	0.7415630578657383	159
93000	-9158.189448174788	24574.068364325212	325.17597787983567	0.7425388360843227	159
94000	-9398.392725942482	24403.25571155752	325.8448973593881	0.7413252279674626	159
95000	-9235.544695309887	24000.416242190113	320.3917199584157	0.741350763001387	159
96000	-9738.404196891934	23399.252053108066	319.4440714770817	0.7407940957541345	159
97000	-9639.427533535345	23763.216997714655	321.9985350401532	0.7407173296930257	159
98000	-9465.334707918868	23913.180917081132	321.76593452083347	0.7405478472870736	159
99000	-10109.613263013132	23340.121111986868	322.45247696348156	0.7418802773277174	159
100000	-9926.973495283397	23492.022598466603	322.1561626545085	0.7413194547478608	158
101000	-9775.865197475767	23873.693396274233	324.37876473518315	0.7430073908964074	158
102000	-9346.800412173034	24781.129275326966	328.9902197129155	0.7413369453081539	158
103000	-9866.50206209661	23652.36121915339	323.11887349746263	0.7412167271535572	158
104000	-9727.300394207123	23606.203512042877	321.3320255384599	0.7411913284209839	158
105000	-9694.004786974052	23993.190525525948	324.7415793707095	0.7420474773800769	158
106000	-9961.89478212886	23933.50365537114	326.74863905659936	0.7422821420706108	158
107000	-9661.772478584491	24044.97361516551	324.930047170482	0.7409279297989861	158
108000	-10372.972227845108	23242.281678404892	324.04807058581196	0.7418317157394068	158
109000	-10049.29971149913	23324.25106975087	321.7180738667853	0.7416571670984752	158
110000	-9926.846147446719	24073.45463380328	327.75988835987465	0.741289092640849	158
111000	-9993.710484929325	24036.398890070675	328.0472405636837	0.7419284599397018	158
112000	-10259.549064210965	23095.286873289035	321.53766443047954	0.7412594401055433	158
113000	-9839.649339828291	23780.42487892171	324.09453797141026	0.7408089389478008	158
114000	-10051.319881924777	23169.664493075223	320.24734722228624	0.7408314410848004	158
115000	-9961.368252484885	23476.963778765115	322.3425593795582	0.7425529041316844	158
116000	-9814.244521531044	23692.107040968956	322.99826163678904	0.7411996018859262	158
117000	-10437.186773235793	22661.071039264207	319.06427402882866	0.740529686311221	158
118000	-10060.362005882023	22965.325494117977	318.3647026433791	0.7411662096221733	158
119000	-9612.24807433231	23515.49411316769	319.34850079260156	0.7415842899982502	158
120000	-9853.284385499894	24022.430458250106	326.55889095608904	0.7417752484542317	158
121000	-10414.916429820645	23151.579663929355	323.5780495914541	0.7415062692878029	158
122000	-10361.360615760786	23456.225321739214	325.99853344791404	0.741311899376791	158
123000	-10287.583519368898	23214.525855631102	322.95736732499023	0.7404008842565611	158
124000	-10219.525331340963	23404.287168659037	324.13057467158654	0.7394391381238934	158
125000	-9935.0040429082	23597.3865820918	323.24927589318946	0.7394201130013313	158
126000	-10600.416894499562	22801.92685550044	321.9956355355413	0.7411761061710112	158
127000	-10204.357045253506	23756.744517246494	327.3820113627282	0.7405953317865243	158
128000	-10614.658823062724	23211.970083187276	326.0857068657909	0.7410717109797982	158
129000	-9742.018895252491	23951.35610474751	324.8011510109173	0.7414713826915273	158
130000	-10104.518106341886	23356.337362408114	322.5596833223133	0.7406725031625653	158
131000	-9757.650226024503	23591.115398975497	321.4791471555851	0.7412658997659071	158
132000	-10165.635312814033	23207.661562185967	321.715626233022	0.7411436308864386	158
133000	-9575.346816786274	23900.942245713726	322.70846179921665	0.7400188661987879	158
134000	-9760.800137249113	23849.067050250887	323.9961430941264	0.7421498176834194	158
135000	-10031.939325997955	23742.623174002045	325.5837913207022	0.7415010293966916	157
136000	-10579.190389800176	22629.501016449824	320.12884409223943	0.7428375014815862	157
137000	-9651.389058468922	24029.67344153108	324.6824596013502	0.7420698026154091	157
138000	-10665.768504032632	22371.532277217368	318.4766536461212	0.7418418390593053	157
139000	-10306.399426527554	23084.639635972446	321.8866593492192	0.7417079236298534	157
140000	-10420.136924901279	23276.07401259872	324.8284891972579	0.7409206492031172	157
141000	-10481.068440980918	23192.75187151908	324.61264555524065	0.742281376224549	157
142000	-10810.530131859123	22619.544086890877	322.2629547983956	0.7407766463191466	157
143000	-10240.557554881147	22984.715882618853	320.28869340493367	0.7405877425510753	157
144000	-10354.727948956133	23068.416582293867	322.19615322461004	0.7389054785468598	157
145000	-10194.289106948418	22851.675736801582	318.5601744413051	0.7387297952739439	157
146000	-10169.590931104613	23605.182506395387	325.5858247395209	0.7407381035158487	157
147000	-10264.986595425347	23476.989967074653	325.2696657691132	0.740125368566817	157
148000	-10687.215084241237	22817.511478258763	322.982596780704	0.7411602413598374	157
149000	-10387.912264302548	23270.158048197452	324.4608169501091	0.7431506450996328	157
150000	-10062.417580818641	23615.51601293136	324.6522972222058	0.7400676376141125	157
151000	-9420.067064497445	24392.448560502555	325.94965608445654	0.7417286562917982	157
152000	-10143.744118893112	23140.41213110689	320.8563185025904	0.740164647906675	157
153000	-9892.321960388334	23905.779602111666	325.8107057985103	0.7409632476530873	157
154000	-10212.499741441861	23311.04322730814	323.1639852705151	0.7405331083998535	157
155000	-10610.910962757596	22639.292162242404	320.5290133845837	0.7404340959845167	157
156000	-10412.39862741332	22647.16777883668	318.6912922992088	0.7408939074231518	157
157000	-10400.185513602279	23459.61917389772	326.4055184588915	0.7399225774846582	157
158000	-10505.091706667677	22919.658293332323	322.2116298011748	0.7402485624570824	157
159000	-10020.101420196937	24080.336079803063	328.72519746020834	0.7412047288369367	157
160000	-10286.203533334017	23282.499591665983	323.5993251772426	0.7420645803726303	157
161000	-10688.776752090489	22424.46152915951	319.2086844208622	0.7413613431032899	157
162000	-10263.8013452366	23640.5424047634	326.8348710768749	0.7396857552248097	157
163000	-10341.683270307607	23302.586260942393	324.32777864109886	0.7407940439454703	157
164000	-10535.808419710898	23189.0743927891	325.1048835329883	0.740776291202172	157
165000	-11032.40545365942	22252.60235884058	320.8645274896734	0.7413955589446796	157
166000	-10424.27784064255	22657.80419060745	318.9083409301557	0.7414015291009929	157
167000	-10209.982694936509	23840.55636756349	328.2441809418676	0.7410265217904738	157
168000	-10868.03876103711	22815.12530146289	324.7027184777294	0.7419410349007978	157
169000	-10719.403865256347	22808.072697243653	323.20190476589397	0.7413936763808409	157
170000	-10897.54416236782	22409.41677513218	321.076153670437	0.7416992531970896	157
171000	-10496.577348880935	23350.770307369065	326.28543378087454	0.7411729627066773	157
172000	-10589.141473576601	22747.2960264234	321.3603051224018	0.7408636439324221	157
173000	-9944.110171241453	23730.874203758547	324.62386701464766	0.7411640109242232	157
174000	-10942.698465364752	22483.598409635248	322.2265415391788	0.7419393576493593	157
175000	-10558.706282898784	22922.637467101216	322.75718853905795	0.7413049574499708	156
176000	-10695.852755694592	22659.635525555408	321.54395296645595	0.7416028692304558	156
177000	-10137.410290234431	23515.72252226557	324.41321988738935	0.7423890324469036	156
178000	-10030.246950120141	22955.55773737986	317.98023586302384	0.7408830873439062	156
179000	-10352.355647667777	23402.972477332223	325.3983736491577	0.7420808199015814	156
180000	-10872.161245709925	22999.854379290075	326.5232308149532	0.7432066189012275	156
181000	-10650.406493642891	23396.80444385711	328.2120981116167	0.7417777261989933	156
182000	-10727.50220918341	22545.36497831659	320.7474929398845	0.7418845475094371	156
183000	-10511.34193155152	22926.49791219848	322.3378147356479	0.7405320460473767	156
184000	-10326.655405860627	23381.985219139373	324.9483102839465	0.7412737253503919	156
185000	-10232.78307281097	23663.50989593903	326.7572622586269	0.7401166302329734	156
186000	-9863.666424256284	23802.927325743716	324.5429821327473	0.7399160923812858	156
187000	-10929.139424934983	22749.196512565017	324.65617578032294	0.7401067155287786	156
188000	-10537.115590853908	22390.485971646092	317.41916289267186	0.7416480277048222	156
189000	-10775.36775157007	23091.39787342993	326.4726212799094	0.7421240208587814	156
190000	-10582.265265356284	22870.414422143716	322.4808695151356	0.7410499228830815	156
191000	-11068.008794410911	22729.39354933909	325.80396539168527	0.7407674316915699	156
192000	-10369.206664535799	23220.4886479642	323.8016880056098	0.7406464355564536	156
193000	-10832.15415377426	22746.11928372574	323.6915821421662	0.7424059160201953	156
194000	-10270.254321284941	23665.72614746506	327.13984624377963	0.7411530212010993	156
195000	-10488.575544447114	22474.236955552886	317.7585932117828	0.7415550043543665	156
196000	-10275.39968158747	23634.15109966253	326.8850663969742	0.7418442849304178	156
197000	-11072.322016624676	22691.295170875324	325.47827947755275	0.7408739888749127	156
198000	-10634.64427313162	22904.73853936838	323.3166799614398	0.7396454411444098	156
199000	-10914.174429872539	22296.04432012746	320.14356755072316	0.7410079805342424	156
200000	-10702.447728820494	23011.157739929506	324.99617093799463	0.7407924679805886	156
201000	-10626.918927244376	22883.514666505624	323.03761205652177	0.740700011592249	156
202000	-10776.620188964589	23322.46574853541	328.7121685174069	0.7400719891189886	156
203000	-11039.006660102692	22846.579277397308	326.6540474256245	0.7407966626284657	156
204000	-11140.993887612189	22340.97486238781	322.763213483706	0.7412792642641718	156
205000	-10526.54392940842	22850.63575809158	321.7530562016482	0.7422380743963781	156
206000	-10386.656031651713	23493.468968348287	326.601404471762	0.740413425169375	156
207000	-10819.333510060678	22439.18211493932	320.6091451484031	0.7405412159736733	156
208000	-11228.931731309742	22327.90420619026	323.48492654073726	0.7417851307914912	156
209000	-10799.952629886859	22646.21533886314	322.4180971230835	0.7413533959229539	156
210000	-10937.292688296875	22465.543249203125	322.00038017945167	0.7405307294746202	156
211000	-10955.275838241156	23164.661661758844	328.9131757332283	0.7399938760549781	156
212000	-10947.290720534918	22980.24443571508	327.05843417922256	0.7407679862970982	156
213000	-10727.981464637327	23339.495097862673	328.4074569418305	0.740513718314613	156
214000	-11195.69957397529	22161.58167602471	321.5612370264151	0.7406316903232936	156
215000	-10557.070549399126	23101.796638100874	324.46849875453546	0.7403093983662126	156
216000	-10728.511507703166	22857.328336046834	323.76452162831197	0.740237123403286	156
217000	-10982.277610943594	22347.870826556406	321.29967911688055	0.740272999624403	155
218000	-10604.124416195438	22996.68417755456	323.90881905263336	0.7404317624968353	155
219000	-11063.79916663299	22570.41177086701	324.2308146881689	0.7404529285448908	155
220000	-10971.736337435781	22276.15428756422	320.50672108938585	0.7403692870440777	155
221000	-10980.80143830378	22231.44074919622	320.1630733090213	0.7401023608030228	155
222000	-10986.555272623431	22868.13222737657	326.35618922458536	0.7417479958165748	155
223000	-11144.765004411223	22685.192026838777	326.1177896960418	0.7401823721387266	155
224000	-10824.597675263998	22830.542949736002	324.43257502207126	0.7409681304939081	155
225000	-11469.556535788579	22226.92783921142	324.83112511054145	0.7397639623018899	155
226000	-10876.863297703676	22885.773421046324	325.46882784563616	0.7396816827681555	155
227000	-11328.062200202257	22160.445612297743	322.8262494670865	0.7397599506947923	155
228000	-11360.12308702519	22182.24410047481	323.3454490721344	0.740949429468699	155
229000	-10765.855121006723	23115.812847743277	326.61627855386195	0.7411026747825089	155
230000	-11388.8342058899	22160.0837628601	323.40859802322694	0.7406996922989394	155
231000	-11951.012446523295	21668.659428476705	324.09065941329305	0.7382238368089722	155
232000	-11547.565847018035	22124.461496731965	324.59536149528145	0.7393649941061615	155
233000	-11181.511070743436	22119.660804256564	321.0203476206342	0.7408927532920189	155
234000	-11477.57495235838	22393.57739139162	326.5149088601581	0.7413193193970217	155
235000	-11469.709592979227	22392.981813270773	326.4333461719848	0.7413537942533546	155
236000	-11157.878323976009	22269.49276977399	322.23689691279264	0.7390860011196085	155
237000	-11115.75703724171	22172.43046275829	320.89517939557044	0.741380775875573	155
238000	-10907.806956857734	22574.946949392266	322.77078232042015	0.7401504283906535	155
239000	-11184.06733030954	22191.06548219046	321.7333245079258	0.7398774955043502	155
240000	-10550.188380490174	22710.725682009826	320.6322658734901	0.7405566684396637	155
241000	-10882.40357417619	22967.83861332381	326.3133368057759	0.7409890408209577	155
242000	-11426.361784080334	22032.907747169666	322.5443950252688	0.7421382220274507	155
243000	-10700.032475336979	22853.32689966302	323.4514127861324	0.7413814637048098	155
244000	-10294.659223481198	23161.192339018802	322.5114461092246	0.7404679871932043	155
245000	-10605.497054282401	22952.1865394676	323.49309787191623	0.7395786753577873	155
246000	-11516.377225618693	21889.146211881307	322.0262874414384	0.7402358635487422	155
247000	-11171.261633185379	22342.75789806462	323.0721801764401	0.7408586049624526	155
248000	-11588.24663989694	21932.37445385306	323.13581865428534	0.7419570116082036	155
249000	-11414.325691089616	22432.557121410384	326.28095272829256	0.7410199903617309	155
250000	-11094.806905463862	22161.08371953614	320.5838403808812	0.7400231833058276	155
251000	-11142.697421021294	22509.560391478706	324.4047849648821	0.7417297346332143	155
252000	-11167.73087218689	22089.01131531311	320.5920493679642	0.7429570218963815	155
253000	-11299.653617321688	22718.58075767831	327.93276661537027	0.7417427675672474	155
254000	-10761.69903453876	22612.42596546124	321.7236092846807	0.7415170200125211	155
255000	-11200.516112209647	21914.687012790353	319.2276253405996	0.7415591780090208	155
256000	-10710.456568439608	22745.902806560392	322.51634137675114	0.7408021712304117	155
257000	-10798.680472534092	22836.62812121591	324.24139599720706	0.7423090002596114	155
258000	-11060.426309481496	22263.132284268504	321.23615360674745	0.741829887865412	155
259000	-10568.189705428493	22319.333732071507	317.03281331711406	0.7430278224815525	155
260000	-11394.224424988613	22457.424012511387	326.32689293123406	0.7413689967905112	154
261000	-11038.350214725477	22536.470097774523	323.65829432298557	0.7422475700155443	154
262000	-11210.447294039244	22346.279268460756	323.48387217542387	0.7412796255766718	154
263000	-11514.180895764148	21998.881604235852	323.06295447994773	0.7400933517763583	154
264000	-10770.932298692642	22757.37238880736	323.20988781755267	0.7412627244881067	154
265000	-10819.049188109639	23015.06799939036	326.1578932338556	0.7417819503116997	154
266000	-11314.968495260167	21955.652598489833	320.7258407950555	0.7420884126392452	154
267000	-11122.775393713033	22227.912106286967	321.4976738603779	0.7410553252911979	154
268000	-11086.799748581892	22047.684626418108	319.4134948829927	0.7420106205927588	154
269000	-10889.951337001636	22737.290850498364	324.16363655534286	0.741890699606387	154
270000	-10145.683701322298	23195.745986177702	321.4084293677783	0.7394390389018001	154
271000	-10476.253089459322	22784.180504290678	320.6276341972919	0.741569963177619	154
272000	-10810.966390000482	22381.52970374952	319.9727227140462	0.741356957071158	154
273000	-10729.68798519927	22588.34326480073	321.18287050251604	0.7402235989515952	154
274000	-11072.842178343388	22218.364852906612	320.9242874094015	0.7399362745187047	154
275000	-11209.882020758989	22137.34454174101	321.4643107293892	0.7401606816246302	154
276000	-11342.514997087535	22103.762346662465	322.4191514883969	0.7406834781765503	154
277000	-11186.309332484787	22100.706292515213	320.8838826243553	0.7404662151420676	154
278000	-10992.713686878385	22946.368344371615	327.1697450315957	0.7407931306613112	154
279000	-10961.926076205797	22461.972361294203	322.20342081409177	0.7392954095853795	154
280000	-11152.576685952896	22689.071751547104	326.2304938168649	0.7408385309237686	154
281000	-11040.514964102302	23141.1647233977	329.5083649526499	0.7425179336508041	154
282000	-11011.39771454042	22390.25853545958	321.98900809642845	0.7422561298797044	154
283000	-11328.302649902529	21615.45125634747	317.57487005592054	0.7403269303265099	154
284000	-10998.603900451504	22922.071880798496	326.9923104117099	0.7412051705152475	154
285000	-11113.536842251604	22328.174095248396	322.3751317365619	0.7406877810435423	154
286000	-11391.623998574447	22149.235376425553	323.3309138931709	0.7398979830823318	154
287000	-11068.02290038229	22268.38334961771	321.36000387516947	0.7388315441680804	154
288000	-11134.702536568162	22691.313088431838	326.0797948888549	0.7385938892316379	154
289000	-10969.457782484358	22416.409405015642	321.83680293225643	0.7401572557118005	154
290000	-11170.261505055707	22455.433807444293	324.1487248173389	0.7412938897978609	154
291000	-10777.372458544967	22712.233010205033	322.83683077612466	0.742863753373082	154
292000	-10875.090212240175	23111.636350259825	327.62903409329925	0.7406527079693247	154
293000	-10865.077270655718	22853.688354344282	325.0459143872453	0.7410487392339403	154
294000	-10842.928549325035	22578.997231924965	322.1844045825463	0.7408286519747106	154
295000	-10865.178287762625	22850.501399737375	325.01616622304545	0.7415945252001456	154
296000	-10673.11713867943	22141.34379882057	316.32849728775415	0.7397861318812521	154
297000	-11015.387432230113	22655.690692769887	324.5862111105972	0.7405389012688229	154
298000	-11009.933507520182	22851.56649247982	326.4218611212494	0.7405599722173215	154
299000	-11005.65848864289	22619.30635510711	324.14168316328147	0.7401811846363257	154
300000	-11430.875220425078	21964.171654574922	321.925294306775	0.7409440189596875	154
301000	-11467.328670420102	22490.030704579898	327.34593700664783	0.7398632962962401	154
302000	-10698.362384035427	22970.274334714573	324.5626761705657	0.740393120195436	154
303000	-11132.402221233118	22269.48059126688	321.99119213886337	0.7420577083551756	154
304000	-10601.98750094272	22812.80937405728	322.1156825576542	0.7402508108866293	154
305000	-10305.71691785357	23152.09167589643	322.5303117171539	0.7404978632802309	154
306000	-11255.346843637817	22155.453937612183	322.07716056781055	0.7419421025885479	154
307000	-11433.647733133053	22231.387423116947	324.52795742703114	0.7411011198811379	154
308000	-11262.488542926498	22147.253644573502	322.06695581781287	0.7403576218884206	154
309000	-10948.759191080986	22612.865808919014	323.53109267910315	0.7402465301481491	154
310000	-11929.129559171619	21780.80794082838	324.96081204409126	0.7408304813262965	154
311000	-11324.032725832076	21404.594227292924	315.5010652801013	0.739765051330594	154
312000	-10921.258066971379	22257.49193302862	319.8402115876926	0.739220131522644	154
313000	-10991.776537275058	22365.10627522494	321.557396124202	0.7416089999538653	154
314000	-11046.477141771931	22150.04629572807	320.0115459511222	0.7397360039338043	154
315000	-10393.160689529788	23639.52681047021	328.07209346035705	0.7391835033140522	154
316000	-10958.781095599348	22851.25796690065	325.9257822412885	0.740110408829099	154
317000	-11074.431117160537	22518.342320339463	323.8313608580016	0.7400491272501877	154
