nohup: ignoring input
# 2025-12-04 11:09:07.832768

# field.xml config.pdb
#   401 molecules 6160 atoms 6640 bonds
#   box 4.1888 4.2678 10.0 nm
# Langevin integrator 300.0 K
#   barostat (1.0, 1.0, 0.0)
# coordinates and velocities from state-eq.xml
# platform CUDA
#   DeviceIndex 0
#   DeviceName NVIDIA GeForce RTX 2080 SUPER
#   UseBlockingSync false
#   Precision single
#   UseCpuPme false
#   CudaCompiler 
#   TempDirectory /tmp
#   CudaHostCompiler 
#   DisablePmeStream false
#   DeterministicForces false
# PotentielEnergy -52281.459065598094 kJ/mol
#   HarmonicBondForce 5267.388977050781 kJ/mol
#   RBTorsionForce 3166.138906478882 kJ/mol
#   NonbondedForce -58521.8818012274 kJ/mol
#   LennardJones -17531.879869045984 kJ/mol
#   CMMotionRemover 0.0 kJ/mol
#   HarmonicAngleForce 8187.794769287109 kJ/mol
#   LennardJones14 7150.980196177959 kJ/mol
#   MonteCarloAnisotropicBarostat 0.0 kJ/mol
#"Step"	"Potential Energy (kJ/mole)"	"Total Energy (kJ/mole)"	"Temperature (K)"	"Density (g/mL)"	"Speed (ns/day)"
66000	-52974.64080109322	-32799.36736359322	298.15416230989496	0.5106822657732875	135
67000	-52209.7916029753	-31978.037696725303	298.98884179511697	0.5101454685979412	135
68000	-52876.48907634847	-32317.242982598473	303.8285858079841	0.5107511092602783	135
69000	-52390.10081116607	-32194.24729554107	298.45829875556143	0.5103903880891847	135
70000	-52642.764499300014	-32153.717624300014	302.7911679347615	0.5104480692523459	135
71000	-52369.859724521724	-32140.285505771724	298.9566299441761	0.5107845162942091	135
72000	-52880.129406060565	-32682.061046685565	298.4910301524852	0.5102013528750915	135
73000	-52683.082274456705	-32373.215086956705	300.14321524182736	0.5109923325461541	135
74000	-52835.46431126669	-32594.58931126669	299.1236351140182	0.5109774146374942	135
75000	-52945.31936203136	-32600.92873703136	300.6534093970519	0.5107357399916965	135
76000	-52477.79659912541	-32027.67550537541	302.2159150770094	0.5104265682471596	135
77000	-53007.41043369225	-32446.529574317246	303.85274469618975	0.5101517535206498	135
78000	-52810.16698976446	-32521.30761476446	299.8327576533686	0.5096793227241396	135
79000	-53012.81995059969	-32777.52698184969	299.04114275739727	0.5102770691982587	135
80000	-52745.54855429958	-32209.30636679958	303.48862955316196	0.5103992864128688	135
81000	-52703.015463294716	-32222.179525794716	302.6698250840846	0.5107280304467705	135
82000	-52825.60062850341	-32579.07719100341	299.2071088352736	0.5103921146825698	135
83000	-52827.77763035629	-32550.127239731293	299.66710907581523	0.5108084557120252	135
84000	-52684.60003663015	-32318.969177255152	300.96730176173105	0.510709282057697	135
85000	-53011.05625266632	-32477.81211204132	303.4443238262854	0.5114473113435442	135
86000	-52621.158405553564	-32564.338093053564	296.4036387114529	0.5102976472312557	135
87000	-52697.09238913934	-32589.19395163934	297.15848129730006	0.5104891055539558	135
88000	-52849.925294608176	-32053.097169608176	307.3396198332065	0.5097142732923	135
89000	-52555.14369096337	-32026.56165971337	303.3754262562175	0.5098745237960169	135
90000	-53094.96298844142	-32728.132910316417	300.9850240524816	0.5105186491426137	135
91000	-52631.40377536223	-32507.165494112232	297.3999547246936	0.5107123948364901	135
92000	-52627.59886185517	-31979.25901810517	305.1452307833589	0.5097539845237302	135
93000	-52730.094051955704	-32237.461239455704	302.844161625019	0.509531167602116	135
94000	-52531.357301395175	-32132.408082645175	301.4596870352079	0.510261720790083	135
95000	-52372.28286242913	-32075.20473742913	299.95421595870835	0.5103680232631577	135
96000	-52677.93963332195	-32477.14080519695	298.53138155715845	0.5110774997142805	135
97000	-52475.76830695724	-32007.358150707238	302.48619444278916	0.5105860942522708	135
98000	-53096.696699413755	-32847.634199413755	299.24463160070644	0.5105736696531289	135
99000	-53048.6286362334	-32646.0407456084	301.51346004443974	0.510388272045342	135
100000	-52624.32726249721	-32227.60851249721	301.42672472895833	0.5107245737961608	135
101000	-52681.957711362964	-32358.369820737964	300.3459824934936	0.5104452513683511	135
102000	-53061.23125606421	-32500.14727168921	303.85574651742434	0.5108149037698495	135
103000	-52863.99516851884	-32946.05571539384	294.3512300332703	0.511184164355701	135
104000	-52795.20447132192	-32417.309940071922	301.14853671877194	0.5109196709680507	135
105000	-52626.739482514626	-32159.727763764626	302.46552805813536	0.5112431984641513	135
106000	-52452.52448145455	-31798.69830957955	305.2263088203597	0.5104408889790848	135
107000	-52429.22123067433	-32230.97904317433	298.49359901873413	0.510209845832457	135
108000	-53231.512776500174	-32708.942464000174	303.2865838931387	0.5105405882385946	135
109000	-52519.00519763235	-31989.684885132352	303.38633672185875	0.5109109522814396	135
110000	-52733.05333721621	-32955.06700909121	292.2829752026088	0.5104104516847269	135
111000	-52437.52973788113	-31984.43598788113	302.2598455762316	0.5111057670161675	135
112000	-52555.21616826621	-32618.84507451621	294.6236164466475	0.5106644358013512	135
113000	-52585.84827776871	-32289.99671526871	299.9360895766377	0.5105038663059085	135
114000	-52189.576902164394	-32110.131589664394	296.7379954151258	0.5113501119474728	135
115000	-52623.73982392042	-32421.29451142042	298.55571362735844	0.5105031953974198	135
116000	-52508.52183703674	-32225.910508911737	299.740422786738	0.5110093775561335	135
117000	-52578.73602564886	-32016.96063502386	303.8659642550884	0.5109925424825132	135
118000	-52033.54997406532	-31857.299974065318	298.16859414275376	0.5108932732841083	136
119000	-52470.546431584335	-31987.841353459335	302.6974476121764	0.5112892488929784	136
120000	-52461.11079512762	-31784.21235762762	305.5672753034819	0.5099848889086293	136
121000	-52632.30460964507	-32404.76945339507	298.92649627716696	0.5112776314629373	136
122000	-52755.51453411086	-32445.92078411086	300.13917432862684	0.5117039170671491	136
123000	-52723.68664613973	-32564.07141176473	297.92276230183677	0.5110208466806575	136
124000	-53266.20805735396	-33024.41508860396	299.1372010369055	0.5111039860105819	136
125000	-52675.43524405837	-32323.560244058368	300.76401496408187	0.5107095475628651	136
126000	-52543.32347042661	-32499.202376676607	296.215967156957	0.510311995377889	136
127000	-52612.72285160056	-32204.677929725563	301.5941051264548	0.5103163270035066	136
128000	-52899.10083357906	-32743.69458357906	297.86056110221534	0.5109242245417934	136
129000	-52771.92106948097	-32650.296069480974	297.36133513996344	0.5111605649320902	136
130000	-53095.91417664375	-32608.890739143753	302.7612651770781	0.5097079756932628	136
131000	-52986.7704153003	-32385.5008840503	304.4496164395643	0.5100481432952343	136
132000	-52610.20726959909	-32411.742425849086	298.4968894766259	0.5105345060437416	136
133000	-52369.01126182967	-31580.78079307967	307.2125619767175	0.5103682519067954	136
134000	-52583.24935598659	-32298.20248098659	299.7764157778879	0.5104738922349636	136
135000	-53002.37934631325	-32668.477002563253	300.4984115121483	0.510568824415441	136
136000	-52699.74142468867	-32735.19454968867	295.0400036882898	0.5112328521424448	136
137000	-52872.33105783713	-32854.91308908713	295.82134311926575	0.5113269041016778	136
138000	-53141.844685062206	-33005.618122562206	297.57711990486837	0.5111252325803711	136
139000	-52887.959367595664	-32408.490617595664	302.6496205180823	0.5108923020602106	136
140000	-52325.529019576396	-31749.056363326396	304.0831633396135	0.5102629019213522	136
141000	-52811.5524839761	-32607.9001402261	298.57355137277193	0.5107535596038704	136
142000	-53099.26779390313	-32521.912325153127	304.0962097165179	0.5099932732122009	136
143000	-52664.01254798104	-32151.873876106038	303.13242305454094	0.5102732279355876	136
144000	-52477.7152202099	-31956.986704584902	303.25936545636694	0.5103490689849263	136
145000	-52694.32405206232	-32408.011552062322	299.7951194332729	0.5102995849922043	136
146000	-52639.60154182618	-32076.05661995118	303.89211473622856	0.5103267784639287	136
147000	-52488.41877701007	-32146.16096451007	300.6218902740883	0.5104862676494583	136
148000	-52303.01231447161	-32267.516220721613	296.08850520914797	0.5107220595991208	136
149000	-52392.88608121684	-32295.815768716842	296.9984611345616	0.5101014322306751	136
150000	-53153.53555039687	-32602.637112896868	303.70522250070695	0.5104882794025001	136
151000	-52720.38150764885	-32227.401038898854	302.8492993575168	0.5101850881640226	136
152000	-52496.88512920329	-32196.961301078292	299.99627031965895	0.5107619342159125	136
153000	-52958.92019544892	-32913.51980482392	296.234872858002	0.5110133168207607	136
154000	-52384.11019034045	-31529.96565909045	308.1866529673556	0.5110400298677756	136
155000	-53044.456074947695	-32506.758809322695	303.5101329841216	0.5103852852935613	136
156000	-52846.88954249755	-32398.39735499755	302.19184277980094	0.510357962709854	136
157000	-52645.580792852474	-32265.147199102474	301.18605948420486	0.5101874333040646	136
158000	-52748.24210094111	-32812.37100719111	294.6162273482238	0.5102613864595568	136
159000	-52715.49098080453	-32281.348402679527	301.9797814277736	0.5105176777187016	136
160000	-52662.62874411877	-32238.648275368767	301.8296037750448	0.5101513965398473	136
161000	-52505.42259899189	-31693.086661491892	307.56879733900433	0.5100855590539638	136
162000	-52854.573547656284	-32293.436828906284	303.8565258363987	0.5105069490887197	136
163000	-52752.060914864276	-32026.117555489276	306.29207081331697	0.5108772996743006	136
164000	-52580.30496701752	-32110.461217017517	302.5073803734259	0.5104695278095988	136
165000	-52705.25950884562	-32299.738024470622	301.5568132703476	0.5104444784005011	136
166000	-52951.6065934012	-32663.1573746512	299.82669628356797	0.5103592649424051	136
167000	-52799.02493956445	-32743.39408018945	296.3860607390309	0.5096715814398073	136
168000	-52482.698963327726	-32101.361072702726	301.1994233614321	0.5101386748807633	136
169000	-52803.450471959666	-32516.938753209666	299.7980635271761	0.5105548455472776	136
170000	-52579.423538080795	-32136.230178705795	302.113535654709	0.5107209560012569	136
171000	-52719.80458936855	-32422.14052686855	299.96287505842366	0.511029722771031	136
172000	-53044.953097950005	-32879.546847950005	298.00834307068953	0.5110266094104056	136
173000	-53244.66671282106	-33058.40890032106	298.3164915658908	0.5102367506773938	136
174000	-52639.4349377851	-32515.849000285103	297.3903142603439	0.5100473499008757	136
175000	-52781.19219187659	-32671.897270001587	297.17911881828815	0.5105679440453788	136
176000	-52475.0927216581	-32012.155221658097	302.4053184514484	0.5112660430805456	136
177000	-52852.230821801946	-32562.902696801946	299.8396849331409	0.5104303088452502	136
178000	-52714.80760881679	-32167.784171316787	303.64795698792324	0.5105239000951095	136
179000	-53163.91056804134	-32552.93009929134	304.5931265855123	0.5105192024464641	136
180000	-53021.57653439201	-32577.723018767007	302.1232915737216	0.5099861125515753	136
181000	-52815.08413091234	-32587.072412162343	298.933539011602	0.5103314469369441	136
182000	-52612.59584584216	-32352.99818959216	299.4003222135873	0.5108109666105939	136
183000	-52677.87410003923	-32297.682693789233	301.18248038965584	0.5109129213245928	136
184000	-52738.78088651694	-32244.989870891943	302.8612777787896	0.5101336547743539	136
185000	-52752.560128199635	-32406.056221949635	300.68463988335844	0.5099674498893018	136
186000	-52818.697349249735	-32299.920005499735	303.23053065431503	0.5101047463063133	136
187000	-52886.96453179646	-32215.33367242146	305.4894299970415	0.5101848146697189	136
188000	-52628.335199964604	-32477.319574964604	297.79567558168213	0.5105365593818003	136
189000	-53025.49193900642	-32982.21459525642	296.20349805336696	0.5110571650034094	136
190000	-52564.642372313865	-32555.755653563865	295.6952666274111	0.5105264252191772	136
191000	-52709.02409586135	-32344.62761148635	300.94905992499747	0.5112515203662762	136
192000	-52808.78570592814	-32942.04156530314	293.59465562748017	0.5107050336083693	136
193000	-52621.65920193917	-32010.14357693917	304.6010352299189	0.510305744978131	136
194000	-53280.95367512699	-33225.80523762699	296.3789314135986	0.5102802675127335	136
195000	-52751.62091289384	-32490.238100393843	299.4267036040532	0.5110257949762488	136
196000	-52847.31995749855	-32694.23597312355	297.8262422036771	0.5108011307399948	136
197000	-52634.45354544267	-32418.508232942673	298.7552192847986	0.5110252266882545	136
198000	-53114.022487675	-32996.596706425	297.2992782586706	0.510912405980265	136
199000	-52776.3983968783	-32302.9237875033	302.56103792799496	0.5108911012290166	136
200000	-53102.945153455665	-32735.335778455665	300.99654065510293	0.5111365455826558	136
201000	-53122.31923349303	-32824.60634286803	299.9635966500666	0.511034775810885	136
202000	-52679.769498515954	-32213.279264140954	302.45782145938875	0.5099324140280629	136
203000	-52454.29194765472	-31854.331010154718	304.43027778353354	0.5108008942648753	136
204000	-52607.616204825325	-31971.733392325325	304.96113832341194	0.5104478262928128	136
205000	-52338.158069530684	-31938.103382030684	301.476023870004	0.5110966406317251	136
206000	-52898.06430678905	-32676.60336928905	298.83673027678515	0.5104784057511199	136
207000	-52670.4669993152	-31929.6427805652	306.5119830824195	0.5110338906285197	136
208000	-52578.31532177904	-32058.39539990404	303.24741589875987	0.510031132053006	136
209000	-52716.60280051552	-32413.969988015517	300.0363042240093	0.5099012280952974	136
210000	-52573.51741920563	-32229.72054420563	300.6446348426738	0.5104272183705212	136
211000	-52715.67597956859	-32463.345901443587	299.2929205134521	0.5105808657252008	136
212000	-52964.96520589807	-32921.17614339807	296.211060333785	0.5100167113129819	136
213000	-52798.7176242554	-32470.176608630398	300.4191807497535	0.5103939980317067	136
214000	-53019.123197677596	-32471.441557052596	303.6576840432701	0.5108928391677708	136
215000	-52946.37573308488	-32530.051514334882	301.71645820543176	0.5106112345011157	136
216000	-52899.178722418525	-32760.608409918525	297.61175630372946	0.5101937826792624	136
217000	-52810.240123465555	-32540.810435965555	299.5456219068098	0.510435836872439	136
218000	-52516.79165958521	-32274.115878335208	299.1502474138099	0.5103487798388519	136
219000	-52941.623424361045	-32246.029674361045	305.84355831173093	0.5102847105490019	136
220000	-52615.43022376422	-32073.25834876422	303.57625964228066	0.5100645802096705	136
221000	-52692.06449343348	-32988.11722780848	291.18881136258534	0.5113612722360151	136
222000	-52973.37247057803	-32777.19668932803	298.4630612604049	0.5110571437455639	136
223000	-52190.17981414102	-31465.625126641018	306.27154874699175	0.5110962216593298	136
224000	-52680.773941578125	-32266.590347828125	301.68482362780526	0.5104225907515312	136
225000	-52791.498524534814	-32348.201649534814	302.115065428992	0.5104711516245759	136
226000	-53043.62010141744	-32600.479476417437	302.1127563357346	0.5107791015013821	136
227000	-52870.653692952474	-33191.167364827474	290.8273228131379	0.5114285266551675	136
228000	-52779.89731704806	-32214.36020767306	303.92155567526055	0.5106822086238305	136
229000	-52498.95012158371	-31897.598559083708	304.45082871352446	0.5109174937816687	136
230000	-52330.863672289044	-32051.137109789044	299.6977911524731	0.5105782446166364	136
231000	-52575.82054917399	-32043.549064798986	303.4299497207581	0.5105437334558813	136
232000	-52837.56591594941	-32332.67919719941	303.0252522637314	0.5101898777017098	136
233000	-52558.492659159805	-32041.103987284805	303.2100085879899	0.5099731955984382	136
234000	-52796.05547430662	-32615.867974306617	298.2267832928405	0.5111046840672612	136
235000	-52678.40545595304	-32363.83904970304	300.21266122154395	0.5103338791698218	136
236000	-52725.1911089582	-32479.3082964582	299.19764155291824	0.511039974253119	136
237000	-52528.04129058812	-32645.431915588117	293.82911518410435	0.5104387311623183	136
238000	-52730.82981784045	-31980.01341159045	306.6596495962308	0.5107206500161634	136
239000	-53051.73217491657	-33124.59350304157	294.4871778988003	0.5112190767845612	136
240000	-52170.93389218279	-31884.418267182788	299.7981212545075	0.510343540384657	136
241000	-52439.15361635209	-32707.950491352087	291.5916038176747	0.5113389175039866	136
242000	-52531.90781105591	-32130.837498555913	301.49103297617717	0.5106592586004154	136
243000	-52601.71771312835	-32106.522400628353	302.88203075444056	0.509865405347697	136
244000	-52711.41597430596	-32392.738239930957	300.2734192378795	0.510200744845783	136
245000	-52707.865680123185	-32703.008258248185	295.6357208850357	0.5098168280473185	136
246000	-52304.04684727806	-31822.410128528063	302.68165918702886	0.5106800583416796	136
247000	-52280.00149030982	-32125.21828718482	297.8513535928514	0.5100823024999598	136
248000	-52325.01283635656	-32061.31557073156	299.46090704792863	0.5103891694150771	136
249000	-52776.8559240021	-32632.8949865021	297.6914200211101	0.5107742467417019	136
250000	-52262.58277493508	-31806.33668118508	302.3064315326999	0.5107713434978641	136
251000	-52746.90067168235	-31899.42020293235	308.0881701399271	0.5108017451873408	136
252000	-52270.94883683741	-32049.382430587408	298.8382889147339	0.5101715572759865	136
253000	-52376.94115930764	-32076.007565557637	300.01119283483496	0.5103258552959667	136
254000	-52653.963056516804	-32556.709150266804	297.001174319139	0.5106636981771198	136
255000	-52621.88235891322	-32448.058140163223	298.13274546993244	0.5102511391624208	136
256000	-52855.52953611284	-32443.502192362837	301.652958140853	0.5101083195769963	136
257000	-52577.89269223674	-32307.90050473674	299.5539346425365	0.5099439032905494	136
258000	-52549.58802742677	-32192.68958992677	300.83825231230753	0.5099646336873144	136
259000	-52760.137452441886	-32567.541749316886	298.4101541611445	0.5100132626953955	136
260000	-52633.45930792576	-32276.68587042576	300.83640503770164	0.51005018133843	136
261000	-53105.644665229185	-32915.781383979185	298.36977389280554	0.5106215451280955	136
262000	-52693.205907529344	-32265.309423154344	301.88747542480866	0.5106757272162298	136
263000	-52844.48623433779	-32680.98232808779	297.98022986028053	0.510868249977956	136
264000	-52741.88733703073	-32350.121712030726	301.3535264726985	0.5108587269055304	136
265000	-53142.37583254222	-32693.200051292217	302.20194506280205	0.5109241181557115	136
266000	-53077.18237956173	-32610.43237956173	302.4616603269292	0.5110151585318687	136
267000	-52912.701776272086	-32766.231073147086	297.72850983155723	0.5110894726714713	136
268000	-52727.777167592394	-32360.320136342394	300.994289289177	0.5096408374211894	136
269000	-52458.703782641336	-32178.711595141336	299.7017166110107	0.5096102131264615	136
270000	-52707.932429696135	-32379.262507821135	300.42108575169084	0.5102872041482357	136
271000	-52549.963332034386	-32225.201613284386	300.3633295565899	0.5104906750763741	136
272000	-52877.936268717756	-32553.082753092756	300.3646861488786	0.5110173303607618	136
273000	-52830.136278074795	-32695.409715574795	297.5549526095972	0.5106467959047699	136
274000	-52686.23272159745	-32399.01006534745	299.80856990149726	0.5106099321868096	136
275000	-52660.86651984636	-32442.190738596357	298.79557068947184	0.5100972998826959	136
276000	-52821.45287668311	-32434.761470433114	301.2785386691641	0.5109747788238683	136
277000	-52617.59975957685	-32563.50600957685	296.3633450341111	0.510167202947851	136
278000	-52764.98376334625	-32623.788450846252	297.65054907045396	0.5108039638741968	136
279000	-53005.762141382525	-32584.086360132525	301.795544649498	0.5099837288311108	136
280000	-52649.56990109552	-32573.51326047052	296.6879169551057	0.5107264754056806	136
281000	-52742.732186236826	-32563.325936236826	298.2152378265534	0.5104995541126349	136
282000	-52842.41710898357	-32555.962030858573	299.7972264808703	0.5102743970921013	136
283000	-52639.831224851856	-32459.942552976856	298.2223671519856	0.5108040867718285	136
284000	-52511.09885205219	-32191.610570802193	300.2853976591523	0.5108957609116022	136
285000	-52638.31432219759	-32738.15416594759	294.08848408424285	0.5105241312044261	136
286000	-52823.02428182023	-32618.61021932023	298.5848082024018	0.5098341760810915	136
287000	-52740.40268911256	-32641.42026723756	297.0267186632991	0.5102679575536183	136
288000	-52586.219269241396	-32434.184112991396	297.8107424151867	0.5108305278143156	136
289000	-52853.36539673553	-33011.59195923553	293.2256336612804	0.5105405540061865	136
290000	-52827.70154670232	-32260.330452952323	303.9486586573694	0.5109121249993129	136
291000	-52613.16279824777	-32765.904985747773	293.30668283461546	0.5105644971577904	136
292000	-52344.210934087896	-31827.699215337896	303.19704880208263	0.510771794172521	136
293000	-52373.593012401245	-31957.026606151245	301.72003729998073	0.5110896626770348	136
294000	-52774.12636725997	-31826.940820384967	309.56163141114575	0.5103338398229997	136
295000	-52643.70114034243	-32305.185515342433	300.56658749057334	0.5111029690275116	136
296000	-53009.35142172356	-32685.009624848557	300.3571238684606	0.5102057185479847	136
297000	-52471.982632706895	-32450.205288956895	295.8857668211474	0.510348551126081	136
298000	-52583.47712767482	-32187.06306517482	301.42222199710636	0.5105036431893291	136
299000	-53351.22591314857	-33130.74544439857	298.82224071659493	0.5105312669574571	136
300000	-52893.043577873876	-32870.234984123876	295.90100683664633	0.5113076224703265	136
301000	-52701.27097643041	-32422.64988268041	299.6814543176769	0.510909874174171	136
302000	-52823.92074370194	-32557.524259326943	299.50079663395036	0.5109377877844563	136
303000	-52148.382337731164	-31929.741712731164	298.79505114348893	0.5107398636815006	136
304000	-53100.70324366997	-33017.11535304497	296.7992152501128	0.5108006969100928	136
305000	-52561.62524371445	-32564.35571246445	295.5235855437228	0.5110688176658864	136
306000	-52794.69526920995	-32492.95308170995	300.023142392442	0.5113299337828846	136
307000	-52645.68910289997	-32636.249649774967	295.7034350448092	0.5106003290324836	136
