# 2025-12-16 17:42:37.851817

# field.xml config.pdb
#   601 molecules 9920 atoms 10980 bonds
#   box 4.1888 4.2678 10.0 nm
# Langevin integrator 323.0 K
#   barostat (1.0, 1.0, 0.0)
# platform CUDA
#   DeviceIndex 0
#   DeviceName NVIDIA GeForce RTX 2080 SUPER
#   UseBlockingSync false
#   Precision single
#   UseCpuPme false
#   CudaCompiler 
#   TempDirectory /tmp
#   CudaHostCompiler 
#   DisablePmeStream false
#   DeterministicForces false
# PotentielEnergy -23001.639542600955 kJ/mol
#   HarmonicBondForce 468.0525684952736 kJ/mol
#   RBTorsionForce -1580.6307749009575 kJ/mol
#   NonbondedForce -14186.32205906135 kJ/mol
#   LennardJones -26964.212869281793 kJ/mol
#   CMMotionRemover 0.0 kJ/mol
#   HarmonicAngleForce 1737.248935090378 kJ/mol
#   LennardJones14 17524.220458984375 kJ/mol
#   MonteCarloAnisotropicBarostat 0.0 kJ/mol
#"Step"	"Potential Energy (kJ/mole)"	"Total Energy (kJ/mole)"	"Temperature (K)"	"Density (g/mL)"	"Speed (ns/day)"
98000	-76710.68152912045	-41251.142466620455	322.39500107921634	0.8401497662131128	131
99000	-75437.15356239167	-40197.89574989167	320.39222338641247	0.8408309608828132	131
100000	-75798.32011625911	-40454.058397509114	321.34690963907707	0.8411182144977277	131
101000	-76100.27696954586	-41169.480094545856	317.58772375366414	0.8405553928858583	131
102000	-76317.44250300595	-40611.55969050595	324.6347367229066	0.8403248688149975	131
103000	-76009.74236749327	-40118.179867493265	326.3229200618507	0.8407533354794214	131
104000	-75552.86709767638	-39738.92178517638	325.6172314401311	0.840031764988516	131
105000	-76259.44655405104	-40919.74342905104	321.3054633068402	0.8399128830370971	131
106000	-76005.63039998928	-40801.333524989284	320.0743616267552	0.8406871987380683	131
107000	-76857.90670161809	-41627.47310786809	320.3119943679694	0.8407565819663319	131
108000	-75768.22934682714	-40364.36215932714	321.8888373028325	0.8405562267321588	131
109000	-76334.39141841298	-40938.41485591298	321.817096436407	0.8409631918376574	131
110000	-76078.52299092509	-41122.81205342509	317.8142402121104	0.8407053835032126	131
111000	-76437.25499796562	-40944.52843546562	322.69673890156815	0.8402802367298637	131
112000	-75939.99481079623	-40642.33074829623	320.92324785908244	0.8411354458476424	131
113000	-75726.05061744823	-40282.21467994823	322.25222965197366	0.8402483684074683	131
114000	-76675.60865374384	-41494.97974749384	319.8591745427593	0.8409431913727512	131
115000	-76019.91910324516	-41094.23941574516	317.5411987363288	0.8405404464878597	131
116000	-75864.23325650116	-40682.65122525116	319.867840271179	0.8400035283246464	131
117000	-76261.64233927785	-40769.39233927785	322.6924060373583	0.8401783757437575	131
118000	-76250.11105484494	-40854.915742344936	321.8099933803253	0.8410345130204843	131
119000	-76193.80219588816	-40383.17719588816	325.5870434517838	0.8401601067536362	131
120000	-75837.18880294896	-40812.352865448964	318.44271861422163	0.8415413391194719	131
121000	-75906.41098918543	-39928.95786418543	327.10383004747587	0.8412600846230555	131
122000	-76186.1650936681	-41159.961968668096	318.45514896236466	0.8417307847011675	131
123000	-75896.83590841912	-40321.11715841912	323.45129654913	0.842078078248733	131
124000	-76667.19946212754	-41468.82446212754	320.02052046165574	0.8412432025224278	131
125000	-76455.46198307615	-41156.48542057615	320.93518099329975	0.8405945426510227	131
126000	-76533.4108358579	-41050.750679607896	322.6052160239551	0.8409832234867634	131
127000	-76313.88683087501	-40677.51964337501	324.0027067927545	0.840736441343605	131
128000	-76234.19972857516	-40995.06691607516	320.39108689743944	0.84080491800398	131
129000	-75983.71128887939	-39834.30503887939	328.66721269106404	0.8407848276800589	131
130000	-76514.16077528377	-40337.01233778377	328.9194422125262	0.840489306532201	131
131000	-76873.80475937812	-41287.34382187812	323.54896357025376	0.8408611625506387	131
132000	-75593.26111903976	-39731.73768153976	326.0498075555083	0.8410215325482664	131
133000	-76403.87492499097	-41150.999924990974	320.51602965391703	0.8406026368504037	131
134000	-76196.86061786745	-40390.99343036745	325.5437858402461	0.8404660521214842	131
135000	-76599.41256301718	-40822.29537551718	325.2823933764385	0.8406977643219673	131
136000	-76388.29621586736	-40842.88215336736	323.1757690037198	0.840415463091536	131
137000	-75914.19112521358	-40789.761437713576	319.3482162035202	0.8404107982035599	131
138000	-76529.12742098626	-41238.84617098626	320.8561239791101	0.8399613767380543	131
139000	-76275.49117340732	-40407.248985907325	326.11089383781115	0.8406548551564801	131
140000	-77290.51425425573	-41915.61581675573	321.62545598332196	0.8403401823708081	130
141000	-76637.64845113317	-40883.847669883166	325.07040266767933	0.840703920424566	130
142000	-76525.56706422556	-41372.20768922556	319.6112423702266	0.8399847863909367	130
143000	-76275.61880068312	-40573.41567568312	324.6012813287617	0.8404278383448971	130
144000	-76429.64811209084	-40656.59342459084	325.2454574848135	0.8402286518910104	130
145000	-76403.02458922434	-41029.61443297434	321.6119246614863	0.8407065289370826	130
146000	-76872.96655913923	-40825.005621639226	327.74488085885173	0.8412598271264244	130
147000	-76701.54796924366	-40924.985469243664	325.27735020662044	0.840174291708958	130
148000	-76258.54547561826	-40735.68610061826	322.9707037746403	0.8402428915057202	130
149000	-76148.25348027614	-40845.98394902614	320.9651203746842	0.8402228394031149	130
150000	-76605.1537283587	-40820.071697108695	325.3548090331917	0.8398170712685119	130
151000	-76270.03838706655	-41060.304012066554	320.12379889708404	0.8404118717764212	130
152000	-76769.48333675237	-41774.88177425237	318.1678303438588	0.8407543850637738	130
153000	-76569.78935060136	-41295.601850601364	320.7098010238265	0.8410719290662231	130
154000	-76829.98933637663	-40894.89558637663	326.71870234672457	0.8410210840275745	130
155000	-76438.98927907884	-40789.37209157884	324.12317462390064	0.8404630754174045	130
156000	-76394.18748991955	-40964.95311491955	322.1194735338062	0.8396167374737856	130
157000	-75868.48717232501	-40026.01060982501	325.8766350482358	0.8404597386594369	130
158000	-76786.85976959243	-40909.070707092425	326.19769318312984	0.8401382175828223	130
159000	-76435.61651157594	-40898.569636575936	323.09969527308454	0.8397189787754057	130
160000	-76381.83296921676	-40462.69234421676	326.5736579415357	0.8399590033786378	130
161000	-76578.81769285719	-41378.23956785719	320.04055107980616	0.8405959522976326	130
162000	-76847.60848376738	-41187.116296267384	324.22204916455826	0.8405778748437732	130
163000	-76364.49258852137	-40917.715244771374	322.27897265812135	0.841324341455576	130
164000	-76189.40868828508	-40414.34618828508	325.2637123389436	0.8404024806056384	130
165000	-76854.28668201833	-41436.794494518326	322.01271460089777	0.8406547928750965	130
166000	-76782.40973617896	-40820.73786117896	326.9603483146249	0.8399394991220739	130
167000	-76441.44867783558	-41252.86274033558	319.9315191689517	0.8406108786060966	130
168000	-76632.97768428006	-40885.446434280064	325.0134006426235	0.8410325455079285	130
169000	-76790.353203237	-41191.282890737	323.66360689541284	0.8399697659458805	130
170000	-76298.74603822443	-40936.45697572443	321.51081265816293	0.8399976237335834	130
171000	-76593.05784629217	-41240.01097129217	321.42678350471607	0.8403774238615433	130
172000	-76525.99568094086	-40904.60505594086	323.86654120766775	0.840663578624915	130
173000	-76701.6213656095	-41326.777615609506	321.6249587693963	0.84044703704043	130
174000	-76952.28930871181	-41833.883058711814	319.2934516411301	0.8400519630776636	130
175000	-76728.77184633455	-41444.12340883455	320.8049109447609	0.8401939541178206	130
176000	-76694.77502133229	-41385.50158383229	321.0287992724569	0.8399727902579338	130
177000	-76885.76537029476	-41607.47630779476	320.74709206825565	0.8400978739389763	130
178000	-77069.40203273582	-41514.855157735816	323.2588037293152	0.8403456325091032	130
179000	-76037.3412306857	-40696.161543185706	321.31888808283463	0.8402639600300993	130
180000	-77117.23734656541	-41497.91703406541	323.84771810905124	0.8404305510848711	130
181000	-76678.82366905731	-41291.35491905731	321.73974415567704	0.8399557381240168	130
182000	-76995.08954217337	-41566.03485467337	322.11783983090737	0.8401771800149075	130
183000	-77378.06834083947	-41654.72849708947	324.7934545110528	0.8400889026443078	130
184000	-76652.78710954938	-40790.248047049376	326.0590415284146	0.8408449552529922	130
185000	-75892.4927595707	-40802.1021345707	319.03873605003935	0.8408764320545044	130
186000	-77021.42002774883	-41568.04502774883	322.3389579667315	0.8402555955741116	130
187000	-77277.74301380034	-41483.92270130034	325.43425671546584	0.8409333939659119	130
188000	-77030.42988965113	-41849.16035840113	319.8649990487463	0.8401315883878209	130
189000	-76731.6891744801	-41222.032924480096	322.85066212685916	0.840956015846833	130
190000	-77133.259122329	-42121.05599732899	318.3278621973801	0.8400329452086543	130
191000	-76738.39725143269	-40352.36990768269	330.81855080181714	0.840251212495906	130
192000	-76342.7437028738	-39864.263234123806	331.6591264585288	0.8404669010913889	130
193000	-76415.51771017542	-41179.67005392542	320.36121854661576	0.8398392907058564	130
194000	-76441.45744265622	-39793.05509890622	333.20404115630447	0.8394981516776365	130
195000	-76570.3316546366	-41185.6910296366	321.7140310926612	0.8404498722962058	130
196000	-76111.96113399103	-41223.23066524103	317.2052596989435	0.840358619423053	130
197000	-76904.19767179854	-41834.73673429854	318.8484451776099	0.8402960555775753	130
198000	-76309.44826397263	-40802.010763972634	322.830489447587	0.840052872315817	130
199000	-77277.32259156166	-41828.982747811664	322.2931787702848	0.841086929951332	130
200000	-77257.42879920368	-41418.420986703684	325.84509747923295	0.8399916491048969	130
201000	-76863.68257441881	-41274.63179316881	323.5725102011647	0.8405265529457574	130
202000	-76697.05436319897	-41203.35123819897	322.70561772167025	0.8407325948874935	130
203000	-76549.74113621522	-40934.65519871522	323.80921954508824	0.840264516696179	130
204000	-76883.02415366017	-41660.86790366017	320.2367374887835	0.8402914088836921	130
205000	-76703.13537710029	-41327.09631460029	321.63582644520136	0.8412557832668248	130
206000	-76467.63215759264	-41213.75715759264	320.5251215657016	0.840517395654313	130
207000	-76406.72101822437	-40926.91633072437	322.57925435397635	0.840101865072355	130
208000	-76751.3730800595	-41295.90433005949	322.35799415703053	0.8401225810863847	130
209000	-76914.7232319969	-41932.754481996904	318.05297392701726	0.8400988996152016	130
210000	-77012.02732801359	-41510.14842176359	322.7799512035656	0.8400218611020945	130
211000	-76677.72120095044	-41400.162607200444	320.7404507108192	0.8405701070840684	130
212000	-77258.65213055079	-41293.57009930079	326.9913531544217	0.8405465633349903	130
213000	-76524.7963269774	-41531.597108227405	318.1550803581921	0.8405044967756649	130
214000	-76917.06863531926	-40876.31082281926	327.6793906817782	0.8399744893967466	130
215000	-76791.85329119887	-41656.62672869887	319.4463804385697	0.8401330418816412	130
216000	-76837.65111155261	-41047.84251780261	325.3977825224861	0.8400084535191344	130
217000	-76564.68570484513	-40992.662267345135	323.4176990938634	0.8407227392919917	130
218000	-76805.33274842965	-41327.844467179646	322.558193792694	0.8403709368371549	130
219000	-76808.92023173172	-40918.963200481725	326.3083232816027	0.8398691071517588	130
220000	-76680.6089959714	-41353.1089959714	321.1945135708436	0.8405110331605933	129
221000	-76808.13150294503	-41147.416659195034	324.22407353554155	0.8403633164146166	129
222000	-76939.52210090595	-41077.764288405946	326.05193847233284	0.8401360414801666	129
223000	-76766.21408985672	-40957.128152356716	325.5730504313028	0.8402830201000299	129
224000	-77122.2634896024	-41847.337708352396	320.71651341182377	0.839601757563885	129
225000	-76934.63403828774	-41329.02466328774	323.72305947481686	0.8410956897057887	129
226000	-77259.3876316424	-41695.9813816424	323.339352385282	0.8404086782850235	129
227000	-76796.41031528512	-41791.35953403512	318.26283371895187	0.8410820944762494	129
228000	-76540.73212133924	-41437.02118383924	319.1598431562328	0.8408640257514589	129
229000	-77427.75974394249	-42122.134743942486	320.99562800055526	0.83999961134024	129
230000	-76872.34799665122	-41662.769871651224	320.1223782858677	0.8407511171122796	129
231000	-76978.34639349596	-41261.28389349596	324.7363814554361	0.8406695439763024	129
232000	-77593.09130403442	-42140.95067903442	322.3277351381224	0.8403166497169876	129
233000	-76846.24747866948	-41369.56779116948	322.5508421296495	0.8404393994060307	129
234000	-77072.51915243008	-41821.901964930075	320.49550182184083	0.8392451180325426	129
235000	-77301.20144968817	-41690.232699688175	323.77178643953755	0.8410625162159742	129
236000	-76499.60785518523	-40566.068792685226	326.7045672651219	0.8406678788868581	129
237000	-76934.5564918619	-41278.337741861906	324.18319544779115	0.8409782238659148	129
238000	-77275.88938985443	-41329.951889854434	326.8172927651389	0.8411271268400589	129
239000	-76943.59397244189	-41382.765847441886	323.3159123002123	0.8398054114879457	129
240000	-76963.08380710921	-40616.810369609215	330.4571117930985	0.8406184860023443	129
241000	-76633.07984879123	-41245.911880041225	321.7370094790855	0.840931573767549	129
242000	-76962.28424326493	-41257.221743264934	324.6272785140208	0.8396967001109855	129
243000	-76311.12798435216	-40087.70220310216	329.34019173952726	0.8403195355262321	129
244000	-76894.49910772462	-41505.60457647462	321.7527072330261	0.8405571405032534	129
245000	-76312.5051097953	-40843.5324535453	322.4807704814032	0.8405819878242881	129
246000	-77350.0487369859	-42222.681549485904	319.3749236943875	0.8396874458709042	129
247000	-77242.07640466931	-41159.99437341931	328.05510683322115	0.8408794211586654	129
248000	-77240.31519548458	-41222.17066423458	327.4737927234926	0.8412598750800145	129
249000	-77084.62178892609	-41535.04366392609	323.2136282926354	0.8410573698377983	129
250000	-77139.24009851119	-41486.88072351119	324.14810635074747	0.8413743101628334	129
251000	-77214.93025099183	-41907.125563491834	321.01544552702325	0.8415875592581261	129
252000	-77197.60923343239	-40853.69126468239	330.4356960790121	0.8407568650497497	129
253000	-76620.758498652	-41092.336623651994	323.0212775339422	0.8400535137958068	129
254000	-77697.43171890582	-42456.31453140582	320.409128659887	0.8399785192088379	129
255000	-76663.96263830314	-41741.86498205314	317.5086312241941	0.841276154590435	129
256000	-76607.50121117652	-41336.915273676525	320.6770559352898	0.8406494451452227	129
257000	-76891.14430932509	-41443.394309325085	322.2878159629431	0.8409440116427371	129
258000	-77051.5930852835	-41771.3196477835	320.76513383070323	0.840539846734186	129
259000	-76546.21262656066	-40812.493876560664	324.88781861109857	0.8405744796313388	129
260000	-77413.7369516997	-41440.2174204497	327.0680661601043	0.8399112240400287	129
261000	-76803.80682772705	-40886.25214022705	326.5592387376898	0.8402471043500602	129
262000	-76763.24730216741	-40794.74730216741	327.0224290247792	0.8403536831028702	129
263000	-77119.73752460367	-41181.42111835367	326.7480024530617	0.8400025577532269	129
264000	-77314.71393372858	-41816.26862122858	322.7487332720864	0.8407248636595402	129
265000	-77382.4480542077	-42027.74883545771	321.44180646832893	0.8399394940367761	129
266000	-77546.86692462908	-41965.26536212908	323.5047825614254	0.8408211281353201	129
267000	-76813.06136452906	-41105.03792702906	324.6541990965705	0.8401351844308435	129
268000	-76620.76378199666	-40885.81065699666	324.8990414397077	0.8404189024729339	129
269000	-77071.57443702791	-41633.75021827791	322.1975716354247	0.8394459386269497	129
270000	-76841.5670639498	-41144.0670639498	324.5585209311497	0.8394641402170767	129
271000	-77527.49561793332	-42261.612805433324	320.6342955376778	0.8394430597191751	129
272000	-77398.14836726614	-42429.21867976614	317.9344239210132	0.8395871134458345	129
273000	-77261.7065150064	-42202.9057337564	318.75152397737475	0.8401154885032963	129
274000	-77029.44189826642	-41338.41846076642	324.49963659623216	0.8400423884228451	129
275000	-77648.12903115294	-42098.925906152945	323.2102188257162	0.839949887029786	129
276000	-77502.97218414176	-41224.00343414176	329.84518351165764	0.8402319196153355	129
277000	-77974.22795181855	-41455.90763931855	332.02134680341646	0.8403919517326488	129
278000	-77399.72098339787	-41866.50223339787	323.06489029828407	0.8399160825710634	129
279000	-77120.09707480767	-41436.499418557665	324.43212204817536	0.8397290349096739	129
280000	-77363.15600403679	-41715.46850403679	324.1056300753787	0.8396516650246416	129
281000	-76893.64465473082	-41622.879029730815	320.6786896381886	0.8407605757765857	129
282000	-77206.91858691581	-41936.45764941581	320.6759194463167	0.8404088570850771	129
283000	-77255.26613924366	-41037.94582674366	329.28468135624854	0.8403327394114737	129
284000	-77328.02964762381	-41772.287460123815	323.2696714051203	0.8399930702653392	129
285000	-77272.61832215001	-41868.02457215001	321.89544314498846	0.840493805877009	129
286000	-77012.7960181098	-41400.2491431098	323.78613461282265	0.8412306132900622	129
287000	-77324.42251912468	-41808.20376912468	322.9103277979456	0.8406233020361167	129
288000	-76985.34961295582	-41568.08789420582	322.01061919935364	0.8397670816288355	129
289000	-77255.74543446433	-41622.245434464334	323.97663857693453	0.8396657957309712	129
290000	-76858.93160202313	-41285.033164523134	323.4347464284596	0.839986969411632	129
291000	-77018.469354595	-41228.887323345	325.39572263622244	0.8406477465913994	129
292000	-77137.81862052459	-41640.35377677459	322.7398189367038	0.8399547837914025	129
293000	-76656.0981804182	-41312.363805418194	321.3421150762219	0.8406337675942198	129
294000	-77561.50718433585	-41991.085309335846	323.4031378288959	0.8408654043656664	129
295000	-77125.5392420397	-41367.3204920397	325.1105704498215	0.8405910358085225	129
296000	-77277.48109254111	-41395.871717541115	326.23242712736953	0.8404601434083111	129
297000	-77608.07063087096	-42245.42219337096	321.51408006396053	0.8399831579997501	129
298000	-76423.85178027615	-40785.14865527615	324.02394493043886	0.839520935490381	129
299000	-76943.26904176676	-41523.00341676676	322.0379304499879	0.8408618245824967	129
300000	-77663.72281851024	-42141.51578726024	322.9647727228121	0.8402486908824137	129
301000	-77267.62263085094	-41282.599193350936	327.17265866090776	0.8401387069523133	129
302000	-77001.16486264484	-41995.297675144844	318.2702564125573	0.8406628060415867	129
303000	-77066.73425376129	-40875.507691261286	329.0474392831189	0.8401517387943551	129
304000	-76368.10862344189	-40540.19456094189	325.7442340828724	0.8397482885765996	129
305000	-76924.40131263969	-41342.89350013969	323.5039301946956	0.8402083796047192	129
306000	-77492.66116087127	-42191.79397337127	320.9523703890175	0.8400376237341709	129
307000	-78388.75312049934	-42852.06952674934	323.0963923520065	0.8392675159934235	129
308000	-76711.49146613338	-41380.366466133375	321.2274717510628	0.8407762727844459	129
309000	-77052.17818135076	-41447.330525100755	323.7161339951372	0.8402098738979791	129
310000	-77168.1505185195	-41783.7950497695	321.7114384771913	0.840093600455181	129
311000	-77313.52087187895	-41682.09118437895	323.95781547831797	0.8402825595576088	129
312000	-76792.07400382287	-41736.38259757287	318.7232538141694	0.8394200811784707	129
313000	-77011.93682939904	-41244.18292314904	325.197263249299	0.8388726391323735	129
314000	-77234.72790413552	-41854.96227913552	321.6697080227112	0.8409637699133021	129
315000	-77112.14502573336	-41775.38721323336	321.2786847854121	0.8410951774907499	129
316000	-77299.50110698148	-41871.21204448148	322.11087883594723	0.8413073084308077	129
317000	-77696.53476859357	-42234.77304984357	322.4152092737689	0.8406645292316532	129
318000	-77146.30576816057	-41766.01670566057	321.6744670702859	0.84047271217528	129
319000	-77621.42816131121	-42140.54534881121	322.58905657136916	0.8402928053496959	129
320000	-77217.9919978868	-41731.1248103868	322.64346598095517	0.8408238018681322	129
321000	-77118.31338564117	-41193.17276064117	326.62820941224334	0.8407811939097478	129
322000	-77000.99562100007	-41409.73780850007	323.5925763345956	0.8412375157057883	129
323000	-77450.82589385964	-42468.32980010964	318.05776848987244	0.8400919396672472	129
