nohup: ignoring input
# 2026-01-08 15:35:00.687020

# field.xml config.pdb
#   601 molecules 9504 atoms 9716 bonds
# Box vectors (nm):
#     x      y      z
#     4.02   0.00   0.00
#    -2.01   3.48   0.00
#     0.00   0.00  15.00
# Langevin integrator 323.0 K
#   barostat (1.0, 1.0, 0.0)
# coordinates and velocities from state-eq.xml
# platform OpenCL
#   DeviceIndex 0
#   DeviceName NVIDIA GeForce RTX 2080 SUPER
#   OpenCLPlatformIndex 0
#   OpenCLPlatformName NVIDIA CUDA
#   Precision single
#   UseCpuPme false
#   DisablePmeStream false
# PotentielEnergy -11788.895705367671 kJ/mol
#   HarmonicBondForce 8630.026803016663 kJ/mol
#   RBTorsionForce 2631.858377456665 kJ/mol
#   NonbondedForce -14853.933464393253 kJ/mol
#   LennardJones -25932.26074866486 kJ/mol
#   CMMotionRemover 0.0 kJ/mol
#   HarmonicAngleForce 17380.238563537598 kJ/mol
#   LennardJones14 355.1757469177246 kJ/mol
#   MonteCarloAnisotropicBarostat 0.0 kJ/mol
#"Step"	"Potential Energy (kJ/mole)"	"Total Energy (kJ/mole)"	"Temperature (K)"	"Density (g/mL)"	"Speed (ns/day)"
330000	-12331.126005800616	21607.186494199384	327.1623268184978	0.7419533702711812	144
331000	-11869.529898357112	21819.806039142888	324.7622148061291	0.7395967074675436	144
332000	-12141.939099843323	21146.099962656677	320.89374847121655	0.7390549509106287	144
333000	-12147.178605244262	21686.571394755738	326.15435357887486	0.7409280848895567	144
334000	-12189.014396802755	21175.942634447245	321.6352308778743	0.7394807356833436	144
335000	-12233.369934542163	21142.731627957837	321.7426631721303	0.7401414033275643	144
336000	-12216.59854300716	21326.27645699284	323.3503443396609	0.7414255377840191	144
337000	-12529.038968081179	20682.21493816882	320.1535463652965	0.7393187312774516	144
338000	-11664.807346300688	21938.188747449312	323.92990635890163	0.7412058958822131	144
339000	-12605.231843012443	20924.994719487557	323.2284145223455	0.7404569225643203	144
340000	-12043.1966713554	21386.7330161446	322.2615615299457	0.7386173115282884	144
341000	-12118.505798967264	21797.470763532736	326.9470103591372	0.7399402521216633	144
342000	-12314.348087781458	21371.230037218542	324.7259898264325	0.7396004073003082	144
343000	-12230.745502069825	20907.512310430175	319.4498704863055	0.7394365739504217	144
344000	-12247.79069379036	21715.75227495964	327.4055463027597	0.7401079997733779	144
345000	-12384.704589010682	21135.061035989318	323.1275720112983	0.7384883084177118	144
346000	-11844.168535047444	21575.413496202556	322.16181104011605	0.7393515506304116	144
347000	-11853.54370810202	21527.24144814798	321.7878126010868	0.7387679870330363	144
348000	-12945.24851732474	20636.14210767526	323.7216315535985	0.7400638813025937	144
349000	-12742.477302598301	20787.2101974017	323.2232180075865	0.7386408088888005	144
350000	-12300.233291878656	20979.751083121344	320.8161019970645	0.7404746898863996	144
351000	-12708.09247920406	20458.88017704594	319.72667903698044	0.7409962515530153	144
352000	-12120.187165411597	21636.355803338403	325.4100846353174	0.7408275679324958	144
353000	-12498.801468099875	21148.491500650125	324.3569243108339	0.7403605969266132	144
354000	-12592.57390642562	20804.33234357438	321.94321851710305	0.7399229244663542	144
355000	-12100.731987948471	21687.54144955153	325.7159635439193	0.7390167641678153	144
356000	-12101.466024809342	22064.389443940658	329.3558208853415	0.7403770994243141	144
357000	-12652.032183007512	20889.38578574249	323.33629868745004	0.7392003154932678	144
358000	-11820.733837128559	21709.44975662144	323.228000307401	0.7403301095306944	144
359000	-12651.130319229036	21085.908743270964	325.22206870639343	0.7391506242635564	144
360000	-12433.511976741662	20886.68333575834	321.20373187335997	0.7390363022934807	144
361000	-12327.63264447311	21555.82438677689	326.633524957917	0.7406219287227623	144
362000	-11852.599496994633	22112.365346755367	327.41925305183406	0.739322312800678	144
363000	-12288.73560331104	20792.92064668896	318.9042364366142	0.7385073608578676	144
364000	-13206.136230332835	20411.051269667165	324.06671025831696	0.7390392620354546	144
365000	-12329.777566109435	21386.816183890565	325.02497770459325	0.7398206452189079	144
366000	-12564.89759820333	21285.59458929667	326.3157467836352	0.7394681879522951	144
367000	-12487.46576040046	21008.75298959954	322.9005822216821	0.7399951834732459	144
368000	-12391.810078058916	20800.768046941084	319.9735134880312	0.7394631391813046	144
369000	-12004.752641197701	22033.0520463023	328.1214226946632	0.739095938278759	144
370000	-11994.62745749345	21599.92723000655	323.84853195024857	0.7379408252805425	144
371000	-12192.840716284467	20793.487408715533	317.9852817541666	0.7391654457895035	144
372000	-12907.034134882328	20506.379927617672	322.1023523676203	0.7372073711210577	144
373000	-12541.35579189437	21304.12077060563	326.26739660283437	0.7401229327264068	144
374000	-12084.009172923455	21196.631452076545	320.82242818894497	0.7401944754600099	144
375000	-12121.930594366626	20899.850655633374	318.32704673932864	0.740215050494033	144
376000	-11805.059762502322	21996.885549997678	325.84775920809597	0.7394781710710403	144
377000	-12349.741868887912	21171.40656861209	323.14090220133215	0.7403896315718097	144
378000	-12203.778272725816	21180.252977274184	321.8191046573527	0.7378672413770299	144
379000	-12920.15694747289	20487.17899002711	322.0437597809178	0.7384550397628372	144
380000	-11925.136152592488	21962.117753657512	326.6701264966541	0.7397550638171455	144
381000	-12065.532649109198	21284.0103196408	321.4866406804912	0.7378261571721766	144
382000	-12008.781321919465	21568.515553080535	323.6821681661536	0.7386068045473025	144
383000	-12395.565192118404	20670.544182881596	318.7543659384933	0.7399987166910501	144
384000	-12387.890221235633	20874.859778764367	320.6499641483938	0.7412606560014261	144
385000	-12693.245349420817	21059.500744329183	325.37348309658034	0.7391981620302298	144
386000	-12433.649788240378	20541.46739925962	317.8772093095418	0.7401849030465112	144
387000	-12661.850259457191	20632.53255304281	320.9549016593945	0.7397250460126805	144
388000	-12111.92705018376	21605.97529356624	325.0375924324502	0.7387316807818771	144
389000	-12297.819966612034	20898.316752137966	320.00781801662123	0.7388299873883337	144
390000	-12203.869111301145	20488.287138698855	315.14949093193405	0.7366131832744433	144
391000	-12605.595094049233	20829.326780950767	322.3096857753222	0.7384810235980774	144
392000	-12506.692427317146	20845.479447682854	321.5119831039171	0.7388091745393772	144
393000	-13220.879536320572	20427.99936992943	324.3722126078784	0.7376155554799094	144
394000	-12567.705375799735	21498.876655450265	328.39883373980297	0.7401261128077394	144
395000	-12281.272252778872	21147.212122221128	322.2476288454471	0.7408466151325361	143
396000	-11586.735232695995	22137.694454804005	325.1005154481185	0.7387491757273664	143
397000	-12038.873524351162	21544.142100648838	323.7372964096835	0.7368994579809469	143
398000	-12251.947370395588	21379.28700460441	324.20212088928247	0.7387502464508028	143
399000	-12346.366604172159	21237.66855207784	323.74712460064063	0.7385349686834164	143
400000	-12183.804492602649	20605.73847614735	316.08829027581623	0.738101663608056	143
401000	-12142.579973071697	21735.091901928303	326.57775656401833	0.7383608387902735	143
402000	-12223.191342216684	21637.168032783316	326.4108655972666	0.7399027127841659	143
403000	-12298.786733808054	21338.912484941946	324.264441410486	0.7403713788122515	143
404000	-12249.683207702881	21120.76210479712	321.6881374230652	0.7414414564368285	143
405000	-12606.462963114842	20728.650318135158	321.34753977092873	0.7396693737506493	143
406000	-11973.47183561133	21868.64535188867	326.23501252535095	0.7382784251528752	143
407000	-12102.830127266352	21072.255810233648	319.8048903496932	0.7386627247052461	143
408000	-11951.520356358844	21981.952299891156	327.1156711533792	0.7407457596010915	143
409000	-12130.230970099627	21802.155748650373	327.10520281205316	0.7382489349172103	143
410000	-12072.135320862872	20787.17717913713	316.76086237806163	0.7397942732944258	143
411000	-12685.805516498862	20907.753077251138	323.8389296947157	0.7396026415233772	143
412000	-12394.418921495031	21110.49514100497	322.9844042640985	0.7401552419683007	143
413000	-12366.067243338679	21101.61244416132	322.62546818668943	0.739835069172454	143
414000	-11942.753709824814	21462.097852675186	322.0198106259417	0.7405239416299976	143
415000	-12268.542654521356	21442.933907978644	324.9756484702871	0.7410541342964082	143
416000	-12056.241009547783	21608.649615452217	324.52656415858127	0.7406238449022636	143
417000	-12459.388164183765	21629.943867066235	328.6181417249928	0.7398280141508703	143
418000	-12481.744543115725	21472.646081884275	327.3173185195695	0.7394207677347056	143
419000	-12617.59310594201	21175.30533155799	325.7605481343151	0.7406125411894571	143
420000	-12046.299018777907	20987.658012472093	318.4444201922539	0.7400854630248709	143
421000	-11584.078360676358	22222.906014323642	325.89633532432106	0.7393877988768752	143
422000	-12506.665146375133	21422.928603624867	327.0782788406571	0.7405237047023396	143
423000	-12415.390015155717	21285.840453594283	324.8768770339628	0.7411531942507883	143
424000	-12419.331119985785	21465.875911264215	326.65039480293166	0.740631631540084	143
425000	-12777.616838301648	21096.77378669835	326.54612560461595	0.7411195987838817	143
426000	-12204.616250453168	21373.860312046832	323.69354024917686	0.7407121530397669	143
427000	-12463.194092397694	21572.216063852306	328.0983396254802	0.7395699986932432	143
428000	-12075.468226746016	21233.059117003984	321.0912536879613	0.7424314436454647	143
429000	-11547.211480019614	21226.507269980386	315.9357462085078	0.7396348716953253	143
430000	-12133.99562834407	21283.34812165593	322.1402342070951	0.7393372182251278	143
431000	-12271.057980942714	21361.215456557286	324.2121373597599	0.739309132642272	143
432000	-11740.84248813882	21761.52079311118	322.95981495875355	0.7397099753062728	143
433000	-12258.938982298016	21123.264142701984	321.8014816942571	0.7390249446460622	143
434000	-11864.724288237689	21577.75618051231	322.38254994965985	0.7406751740162381	143
435000	-12619.646809558384	21210.884440441616	326.12332511393726	0.7393506925505756	143
436000	-12236.633680765459	21804.22569423454	328.1508696116306	0.7390991473199978	143
437000	-12949.626353418396	20390.865834081604	321.3993919508062	0.7395510483459136	143
438000	-12593.949231241946	21107.933581258054	324.8831655699392	0.739789188297107	143
439000	-11767.171986249974	21808.374888750026	323.665298321139	0.738978518925448	143
440000	-12690.055603015586	20483.975646984414	319.7947232555996	0.7383989784944986	143
441000	-12343.822509591002	21258.075927908998	323.9193250498634	0.7379251323012957	143
442000	-12896.925234258524	19785.959531366476	315.06011464367026	0.7400982290824983	143
443000	-11885.421787759056	21499.914149740944	321.8316817293056	0.7395785839330957	143
444000	-12616.688142533356	21133.280607466644	325.34670974880044	0.7387170851231972	143
445000	-12509.319733125914	20394.524016874086	317.19013968423695	0.7384674661828848	143
446000	-12732.102272480726	20809.675071269274	323.33976303062275	0.7391308368310123	143
447000	-12502.86831505387	20967.77230994613	322.65401136195965	0.7384345129497037	143
448000	-13111.478146461304	20019.783572288696	319.38242876215105	0.738920150448789	143
449000	-12542.128350682266	20946.199774317734	322.82451729550013	0.7389057278807252	143
450000	-11830.615589270368	21545.33362947963	321.7411945918723	0.7383716161652013	143
451000	-12424.653671897482	20741.951796852518	319.7231393819997	0.7403044521736543	143
452000	-11906.665775395522	21591.552974604478	322.919862044556	0.7389623172137324	143
453000	-12476.672100464813	21452.257587035187	327.0718773369685	0.7399558994403329	143
454000	-12183.75055462122	21180.65569537878	321.6299213954032	0.7406665816634427	143
455000	-12244.512677142688	21771.831072857312	327.9145411578099	0.7388108180054334	143
456000	-12049.416010707093	21034.076176792907	318.9219347115179	0.7407367011924261	143
457000	-11593.521316429076	21799.189621070924	321.90277607615286	0.7401041225984005	143
458000	-11805.936792498454	20875.258520001546	315.0438284651684	0.7382176842912334	143
459000	-12251.775594594481	21452.68534290552	324.9080184666125	0.7385183483477864	143
460000	-12619.78420216561	20715.19236033439	321.34622181428693	0.740021931822814	143
461000	-12359.892155836453	21234.025812913547	323.8423940378883	0.740042047979132	143
462000	-12584.608409774315	21281.325183975685	326.4646005723467	0.7416233711946754	143
463000	-12435.281294911343	20952.121048838657	321.8516017025483	0.7388529785847979	143
464000	-12400.130338282965	21215.975130467035	324.056279572895	0.7396106249005093	143
465000	-12086.077981616312	21515.984518383688	323.92090659783355	0.7394667697711753	143
466000	-12662.259202580666	21190.303297419334	326.3357044127819	0.7393974304614372	143
467000	-12424.191217811138	21416.160344688862	326.21799205672016	0.7398561636450801	143
468000	-12299.929969852848	21632.80831139715	327.10859184341774	0.7393298720279441	143
469000	-12655.504741453798	20384.9561960462	318.50711727249796	0.7411072495789873	143
470000	-12408.448981495283	21000.793206004717	322.0621358620944	0.7394431411020614	143
471000	-12345.087007555063	21047.045804944937	321.89720300235336	0.741952512438677	143
472000	-11812.829496200895	21798.940035049105	324.014481519399	0.7411813615182556	143
473000	-12205.506645278365	21592.501167221635	325.8098020568131	0.7408798624542281	143
474000	-12005.432706492953	21373.465731007047	321.7696247994304	0.740726870377553	143
475000	-12193.635822974145	21766.168864525855	327.36950960258343	0.7388206617543138	143
476000	-12394.312590176123	21071.960847323877	322.61191206123124	0.7398479016915833	143
477000	-12231.864193738555	21053.284243761445	320.8658831022192	0.7399857748691103	143
478000	-11915.870855954709	21198.25414404529	319.21723231108166	0.7399957387014041	143
479000	-12286.408369881567	20782.267411368433	318.7791058674545	0.7394126290347834	143
480000	-12652.623371900117	21140.946940599883	325.76702494981174	0.7404128690158291	143
481000	-12407.461362517439	21167.10894998256	323.65588434512637	0.7408681152147824	143
482000	-11873.078951062053	21877.100736437947	325.3487431676192	0.7396960434769723	143
483000	-12489.779432293028	20765.447130206972	320.57743887719266	0.7394588214994988	143
484000	-12554.426241990586	20755.456570509414	321.10432028666673	0.7388463032840777	143
485000	-12223.896456585906	21664.283230914094	326.679050945914	0.7400732717792563	143
486000	-12473.021382282546	21667.431742717454	329.1109445413013	0.7398866783783008	143
487000	-12440.981615353725	21219.291822146275	324.4820548799936	0.7396920668187438	143
488000	-12277.345337093517	21537.881225406483	325.97578928186755	0.7389712455205056	143
489000	-12845.079487300303	20544.908793949697	321.87652991102965	0.7389171624299965	143
490000	-12341.15272305708	21070.30040194292	322.083449103787	0.7395083450167355	143
491000	-12330.209640281333	21485.384109718667	325.9793289368483	0.7403910394366132	143
492000	-12351.271106463275	21401.767956036725	325.3763072893841	0.7390307842530994	143
493000	-11876.998601814092	21610.75530443591	322.81898187760476	0.7383768880654328	143
494000	-12519.749083990871	21513.02044725913	328.0728842343421	0.7396086290331859	143
495000	-12404.039506757108	21037.315961992892	322.3717050492933	0.7399028168336194	143
496000	-12195.766141206317	21521.038546293683	325.02701112341197	0.7390364770835759	143
497000	-11807.44599768048	21482.79228356952	320.9149487451969	0.7416012766861136	143
498000	-12221.966280106222	21302.080594893778	323.16884288213765	0.7418454721023501	143
499000	-12319.734288210573	21681.382899289427	327.76775844382115	0.7408510807813228	143
500000	-11842.202949374449	21617.07048812555	322.54443268117285	0.7396613758758708	143
501000	-11347.344317155425	21938.401776594575	320.8716444555389	0.7400572664554108	143
502000	-12402.263596149569	21529.68171635043	327.1009476948955	0.7409232650125701	143
503000	-12164.38550073054	20758.69262426946	317.37555735578144	0.7403208517426654	143
504000	-11909.234527716937	21204.007659783063	319.20872207676626	0.7398390488874141	143
505000	-12585.479942227772	21053.594276522228	324.27769628871175	0.7401702686678158	143
506000	-12673.12973621802	20771.46010753198	322.40288413784714	0.7414684847929537	143
507000	-12905.27125588915	20814.64280661085	325.0569852230362	0.7409569206286928	143
508000	-12167.776623855229	21367.52806364477	323.27736719761106	0.7406969164519343	143
509000	-12646.898939349165	20943.479966900835	323.8082777888186	0.7396523722337782	143
510000	-12634.171647082781	21333.26975916722	327.4431268950021	0.7405452152564853	143
511000	-12304.509915880451	21335.32602161955	324.28503919000156	0.7403543444193225	143
512000	-11759.139951176709	22029.60223632329	325.72048225240536	0.7375465697893873	143
513000	-12844.476358760672	20867.250203739328	324.9780584481464	0.7380592592220221	143
514000	-12000.556384864787	21477.365490135213	322.7242019671097	0.7400222014882185	143
515000	-12661.500568914576	20671.538493585424	321.3275444858779	0.7399561836602713	143
516000	-12594.483681257698	21313.977256242302	326.8745603997441	0.7396145563488525	143
517000	-12296.659128482104	20692.340871517896	318.01103839253716	0.7383109139200699	143
518000	-12594.528165173775	21146.592928576225	325.26141912612616	0.7402140004713792	143
519000	-12663.582708223257	20686.147760526743	321.48844816388555	0.740895551425761	143
520000	-12358.169208102801	21432.9675106472	325.74356532158833	0.7402729939711907	143
521000	-12125.457524135243	21808.065913364757	327.1161606801319	0.7386306964388022	143
522000	-12045.374115567247	21412.829009432753	322.53411496346297	0.738596173465575	143
523000	-12024.461251606408	22043.030935893592	328.40760756544665	0.7397304917053037	143
524000	-11917.716153914575	21475.627596085425	321.908876332609	0.739074325851794	143
525000	-12041.524603707076	21168.936333792924	320.1459022167743	0.7393197228587901	143
526000	-12326.752988667577	21371.817323832423	324.8512333633044	0.7401381873176107	143
527000	-11653.796259987284	22123.742802512716	325.6124851195886	0.7413463462643074	143
528000	-12330.984277136507	21213.031347863493	323.36133986364365	0.7401512288783064	143
529000	-12067.210205819109	21800.07885668089	326.47766717105213	0.7407210363562954	143
530000	-12357.655008358124	21679.278585391876	328.11302542805987	0.739627095848911	143
531000	-11766.449672077608	21706.784702922392	322.67901488224913	0.7387644853978813	143
532000	-11773.260679494648	21723.629945505352	322.90705903717884	0.7397508518431158	143
533000	-12485.743165117747	21138.717772382253	324.13682555165894	0.7387193959763367	143
534000	-12245.960273378703	21502.715507871297	325.33424564455976	0.7404713097978918	143
535000	-12400.903188089083	20782.682749410917	319.8868295969071	0.7409564173320414	143
536000	-11688.649319870572	21792.288180129428	322.7532723250367	0.7393041565145273	143
537000	-11895.340499267622	21645.893875732378	323.33452885995973	0.7414936496274713	143
538000	-12472.471387719328	21422.927049780672	326.74863905659936	0.741472451260556	143
539000	-12746.201116536278	21177.80278971372	327.02439324196087	0.7408880289582412	143
540000	-12493.08785584796	20852.09964415204	321.44465434747485	0.7404817561292242	143
541000	-12037.755032583605	21692.080904916395	325.15263121932435	0.739032323688768	143
542000	-12271.052870009502	21030.833848740498	321.02723865107544	0.7406323487259298	143
543000	-12529.845125158841	21018.59237484116	323.40396634702876	0.7390566214602051	143
544000	-12208.142369189474	21129.259974560526	321.3696061307023	0.7389564019922378	143
545000	-11941.987266490818	21415.020546009182	321.5586011131316	0.7387282786801922	143
546000	-11945.003614039742	21738.379198460258	324.7048272083562	0.7398597917216606	143
547000	-12476.941062421247	20510.707375078753	317.99800944973566	0.7407100936696341	143
548000	-12321.444680576213	21537.211569423787	326.3944476231006	0.7397013807959729	143
549000	-12931.6164028715	20307.0945346285	320.41822971486727	0.7393686227542786	143
550000	-12467.55098507827	21106.37870242173	323.6497087768621	0.7383975946256446	143
551000	-12276.528842556523	21086.869594943477	321.62020617215813	0.7387598722464032	143
552000	-12139.029511930712	21203.029081819288	321.4144919683304	0.740384988211273	143
553000	-12002.902698750957	21670.183238749043	324.60556624527914	0.7397600077586275	143
554000	-12204.792859525594	21569.750109224406	325.58360304118196	0.7400647042930858	143
555000	-11924.639166397043	21453.153802352957	321.7589681785841	0.7394658648208129	143
556000	-12648.884756587853	20525.849618412147	319.8015013183287	0.7399197092609435	143
557000	-11759.516614947352	21138.86229130265	317.1374590744703	0.7398465493343462	143
558000	-12676.723023237835	20543.683226762165	320.24177414848674	0.7404618198461823	143
559000	-12375.005599719996	21443.342056530004	326.00587634920385	0.7396212257750086	143
560000	-12230.452840369602	21311.242472130398	323.33897225663765	0.7392916877794298	143
561000	-12387.383563262527	21434.936749237473	326.04417240362324	0.7395244156537787	143
562000	-12554.827533110045	20573.961529389955	319.35859257488715	0.7396619384983568	143
563000	-12101.142809337238	21439.775159412762	323.33147873173164	0.739153495230513	143
564000	-12277.188236105721	21411.42113889428	324.7552108079757	0.7394229199803781	143
565000	-12062.288236487599	20881.2742635124	317.5730249166221	0.7412120005435332	143
566000	-12551.29308009916	20518.63660740084	318.79119341265465	0.7403122932375494	143
567000	-12279.702128693287	21137.040058806713	322.1344351978713	0.7389994297237307	143
568000	-12012.814953803201	21660.5600461968	324.6083527821789	0.7408727572619307	143
569000	-11965.443521890382	21938.47835310962	326.83080423923747	0.7385405495104921	143
570000	-12125.451969962567	21763.680842537433	326.68823898650237	0.739091534612887	143
571000	-12008.844151674246	21735.882410825754	325.2961755255647	0.7404255051035779	143
572000	-12354.996928163979	20933.17885308602	320.8950664278583	0.7380326173631487	143
573000	-12445.590290620981	20909.59720937902	321.54105346184406	0.7386502274896837	143
574000	-12815.422357027302	20442.319830472698	320.6016892794011	0.738322725707379	143
575000	-12505.900324417278	20999.416081832722	322.98828282221564	0.7404310165287967	143
576000	-12515.769305923663	21047.426006576337	323.54623035253144	0.7403590340188393	143
577000	-12033.123351707996	21080.040710792004	319.2079689586852	0.7386213651875346	143
578000	-12054.999997389386	21428.812502610614	322.78098707041784	0.7387632731536867	143
579000	-12136.846948053804	21767.910864446196	326.83886260270424	0.7404452375237248	143
580000	-12068.210439115996	21187.820810884004	320.585195993427	0.7412993229740282	143
581000	-11945.654381808185	21399.076086941815	321.44024860670095	0.7416977122621117	143
582000	-12286.53816062631	21228.18840187369	323.0789958950732	0.7415102215974443	143
583000	-12791.347291026206	20736.918333973794	323.2095112585122	0.7409070645152642	143
584000	-13034.795134587912	20227.275177912088	320.64341202108903	0.740369156381147	143
585000	-11904.863665679411	21635.69883432059	323.328052044463	0.7412046998423485	143
586000	-12317.28178898932	21207.78852351068	323.17870872899886	0.7402672364521252	143
587000	-12056.08684768225	21574.22955856775	324.1932717518306	0.7398577308401815	143
588000	-11870.211730579089	21562.50701942091	322.28844784543776	0.7396138793204481	143
589000	-12076.587356836651	21370.98295566335	322.4316155926376	0.7382013732475237	143
590000	-12272.035231285612	21549.956956214388	326.04100930768294	0.7396377193742901	143
591000	-12415.02777767228	21345.75347232772	325.45094129121213	0.7402323094959172	143
592000	-12706.505991585029	21000.71275841497	324.9346035348721	0.740094242729751	143
593000	-11648.691171552753	21769.429922197247	322.1477277320011	0.7419920549478239	143
594000	-12126.800110316777	21305.504577183223	322.2844563196084	0.7406020063774882	143
595000	-11622.515607398527	22126.648455101473	325.3389526325661	0.7397739477230557	143
596000	-12070.828130015696	21624.449213734304	324.8194894361899	0.741623598160732	143
597000	-12517.71090441919	21262.28909558081	325.6362083391404	0.7406058029890341	143
598000	-12155.041554524272	21234.817820475728	321.87528726619604	0.7391767715251015	143
599000	-11595.839710867498	22104.718882882502	324.8704002184661	0.7398696346182423	143
600000	-12072.477688919345	21471.491061080655	323.360887992795	0.74178512839964	143
601000	-12241.09311984916	21178.55531765084	322.1624511904849	0.7398758135601163	143
602000	-12565.585130943684	20406.914869056316	317.85197985382797	0.7390674551747658	143
603000	-11416.458394242218	22200.053324507782	324.06019578691627	0.7395000479474961	143
604000	-11944.09484206204	21087.49890793796	318.4216383703034	0.7408962410620378	143
605000	-12211.26641544851	21078.79608455149	320.9132542295147	0.7393438456370304	143
606000	-11839.926715238951	21928.62797226105	325.5258765402725	0.7386641741664108	143
607000	-12202.472178125696	21241.609853124304	322.39798887032055	0.7383906069754671	143
608000	-11819.079735147767	21749.990577352233	323.60286483222336	0.7399053323588969	143
609000	-12036.3225825142	21506.3414799858	323.34831092084215	0.7414729978657492	143
610000	-12130.560604333063	21403.326114416937	323.2636981044408	0.7407327848885499	143
611000	-12268.33052083687	21226.74760416313	322.88958669769943	0.7402780833164496	143
612000	-11936.667253514403	21877.367902735597	325.96430423113213	0.7403291765756418	143
613000	-12372.329961372248	21516.28722612775	326.6832684071677	0.7390911436924199	143
614000	-12262.170218222192	20848.587594277808	319.18477292179017	0.7389824395079024	143
615000	-11864.456756604835	21621.711212145165	322.80369358056026	0.7393169326822059	143
616000	-12084.948821075086	21274.430085174914	321.58145824689024	0.7394976307788893	143
617000	-12029.872217037715	21226.553564212285	320.5889992397361	0.7395751230082144	143
618000	-11667.008452015929	21915.46811048407	323.73209989492454	0.7416636713831157	143
619000	-12330.239114907978	20785.436666342022	319.23218170498967	0.742330690185664	143
620000	-11840.342042569013	21400.790769930987	320.4415763753786	0.7405773242299964	143
621000	-11686.223070413806	22394.390210836194	328.5340937471522	0.7397693302551782	143
622000	-12478.116353924735	20805.770364825265	320.8537202452109	0.7417359875423215	143
623000	-12034.933449119853	21483.925925880147	323.1188358415586	0.7404120309633704	143
624000	-12064.104893913493	21774.902918586507	326.2050384257268	0.7415360302711264	143
625000	-12229.176624371437	21101.846813128563	321.3081140393879	0.7405279405180524	143
626000	-12104.669821720163	21508.908303279837	324.03191620297434	0.7413615823232332	143
627000	-11423.880832305062	21748.95510519494	319.7832005489602	0.7404664857252052	143
628000	-11802.461870881845	22098.085004118155	326.79826953813784	0.7400832821635394	143
629000	-12200.995730353403	21307.418332146597	323.0181439541277	0.7404710690017711	143
630000	-12133.334489304805	21817.450666945195	327.2825621201309	0.738746372010245	143
631000	-11850.37212959776	21544.71771415224	321.92570852171957	0.7412776278375833	143
632000	-11778.8799832316	21374.0809542684	319.5916073091514	0.740466571042588	143
633000	-12077.258775489696	21653.983412010304	325.16618734478254	0.7402131635354022	143
634000	-11886.808979141992	22001.13633335801	326.676791591671	0.7403533925332907	143
635000	-12223.01736782043	21157.19356967957	321.78227718319135	0.7406778238460022	143
636000	-12060.478844442463	21715.970374307537	325.60197912235856	0.7404670209948307	143
637000	-12108.560287571745	21901.552993678255	327.85447999084937	0.7409752957826266	143
638000	-11827.151636820403	21758.637425679597	323.76403210155934	0.7400952027663629	143
639000	-12174.79607884225	21087.93048365775	320.64973821296957	0.740861689047179	143
640000	-11929.030531071883	21858.543687678117	325.7092231370943	0.7405357301306914	143
641000	-12065.16833583446	20814.67541416554	316.95878180975086	0.7414714167387165	143
642000	-11703.158573135792	21700.70080186421	322.01024602631287	0.739805632844057	143
643000	-11762.948484777124	22134.270265222876	326.76618670788685	0.7398568737456963	143
644000	-11832.675078134693	20758.358124990307	314.17467371582757	0.7398446891234058	143
645000	-11569.120264350437	21391.059423149563	317.73321313245276	0.7419964632276004	143
646000	-11951.897152982245	21413.442690767755	321.63892115647127	0.741094733093059	143
647000	-12164.467640156508	21056.40345359349	320.2462552010688	0.7407749330406906	143
648000	-11917.745065675466	22367.626028074534	330.5079409256696	0.7386621253174939	143
649000	-12236.32364287856	21110.77791962144	321.4631057404596	0.7400303318059578	143
650000	-12102.621195797343	21230.199116702657	321.3254357552511	0.7398479169325389	143
651000	-13052.407974142174	19675.318588357826	315.4923855942176	0.7404516514434015	143
652000	-12419.598531354452	20831.46006239555	320.53726002757077	0.7405820503292856	143
653000	-12833.46412553708	20655.11399946292	322.82692727335944	0.7395323247604941	143
654000	-12436.221722775255	21403.004839724745	326.20714715635364	0.7385802816802279	143
655000	-12564.051601449028	21220.999179800972	325.68489742307764	0.7392456981175531	143
656000	-12501.015429970808	21140.91425752919	324.30522275457264	0.7409144921876849	143
657000	-12584.534499842208	20929.789718907792	323.07511733695605	0.7399809396498895	143
658000	-11649.375580227468	21836.382232272532	322.799739710635	0.7403179102833921	143
659000	-12293.3693829088	21176.7790545912	322.6492667180493	0.7401897487855662	143
660000	-12767.787242869905	20515.861194630095	320.8514232350638	0.7386857142712319	143
661000	-11779.746852222888	21841.33908527711	324.1042908505594	0.7384716521451281	143
662000	-12043.521893856872	21528.915606143128	323.6353242215148	0.7392482268746297	143
663000	-11852.470046358532	21492.217453641468	321.43983439175645	0.7401954902568494	143
664000	-12419.494313807227	20765.294748692773	319.8984276153546	0.7392056088256347	143
665000	-12354.805728245527	20970.780209254473	321.25569702094964	0.7383246967906415	143
666000	-12525.475127893558	21217.00924710644	325.27456103663974	0.739454141552892	143
667000	-12298.279136674246	20848.400550825754	319.5310566154382	0.7400158986114791	143
668000	-12946.515736677859	20879.00770082214	326.0750502449446	0.7396983390894958	143
669000	-12103.854287163005	21692.559775336995	325.7944384479605	0.7390944782262542	143
670000	-12020.422549605544	21686.925106644456	324.9358461797058	0.7384662159568596	143
671000	-11751.302642945258	21741.17782580474	322.8645455215058	0.7398304292238869	143
672000	-12307.972972777556	21217.370777222444	323.1813446422824	0.7397936533821556	143
673000	-12621.73883304192	20949.46429195808	323.6234249558349	0.7387017666857213	143
